0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
-231,15,-131,85,-167,52,-278,163,-241,384,16,52,-131,89,-131,310,15,15,-19
332,156,200,85,89,52,89,52,-94,236,457,16,89,89,163,200,191,15,50
-19,121,-57,191,-241,-20,-315,126,-241,163,-57,16,-351,16,-425,16,-125,50,-407
121,297,-57,261,-167,52,-204,126,-204,457,494,-20,16,52,126,310,50,15,50
402,332,236,261,-20,16,52,163,16,236,420,-20,16,-131,-57,126,50,226,-125
-19,297,-57,297,-167,89,-204,310,52,531,200,-57,-94,16,-167,236,-55,226,-90
508,473,236,297,236,200,310,236,273,273,715,52,384,163,420,310,297,226,402
261,297,163,332,126,163,200,310,273,89,200,52,89,52,-20,89,121,332,50
121,367,52,367,200,273,200,457,347,568,420,89,310,200,347,273,226,367,332
402,332,347,367,347,273,420,384,420,126,420,126,310,126,310,89,226,332,226
15,85,16,297,-20,200,-20,347,200,200,89,89,52,126,16,163,15,156,50
367,261,200,261,200,236,273,310,420,420,531,126,310,236,494,273,191,191,332
50,261,52,297,-20,273,89,420,420,236,-57,126,-57,200,-20,126,-19,297,-19
-55,332,-57,261,-57,384,16,420,236,420,236,16,163,384,347,384,85,191,367
332,226,310,156,273,347,457,420,494,384,273,-20,347,163,384,126,156,261,297
-301,-90,-167,85,16,236,89,494,347,384,-167,-94,52,16,16,126,-231,156,85
121,15,16,50,310,236,420,347,384,384,457,-20,568,163,678,310,121,156,613
85,-19,126,156,384,163,457,384,494,163,-20,16,310,126,163,89,50,367,191
-125,85,-20,191,236,273,200,310,273,310,89,16,347,347,347,347,50,332,437
473,121,420,156,494,273,604,236,457,200,384,52,531,273,531,236,261,367,473
-90,-19,16,156,126,236,89,347,236,163,-204,52,-20,200,-131,163,-90,332,15
191,261,89,121,163,310,126,273,89,310,384,89,310,384,457,420,121,226,402
226,121,273,156,163,236,163,310,200,163,16,163,16,200,16,126,-19,332,-55
-231,50,-131,156,-131,236,-241,273,-57,236,-57,163,-57,273,52,310,-125,156,15
332,261,236,121,200,273,200,126,89,163,310,236,310,310,457,273,156,191,297
-160,50,16,121,-20,200,-57,273,89,126,-315,163,-131,163,-204,126,-160,156,-90
50,50,52,15,52,236,52,126,52,126,310,89,273,236,420,347,50,-19,367
367,-90,347,50,273,126,310,126,236,-57,163,89,236,89,163,52,121,85,50
-195,-55,-57,85,16,126,-94,163,52,52,-94,52,52,163,-20,273,-55,-19,50
367,297,273,85,310,126,347,52,236,16,420,126,420,163,457,347,261,15,402
-19,121,163,156,163,52,163,163,347,-20,-278,89,16,52,-131,89,15,191,-55
-19,121,52,156,163,163,89,89,273,163,200,89,310,200,420,347,191,156,402
367,121,384,226,384,163,457,126,494,89,200,89,310,126,273,126,261,332,226
-231,50,-57,261,16,200,-20,273,236,200,-204,126,-167,236,-131,236,-55,261,85
332,297,163,226,236,273,310,163,273,310,384,236,89,384,494,384,226,297,543
121,121,163,332,163,273,236,347,347,273,-167,310,-315,200,-94,126,15,473,15
-125,261,-94,332,52,347,52,347,163,384,126,310,-131,347,236,420,50,297,332
437,402,310,261,347,273,420,200,347,236,310,310,52,200,347,200,297,226,261
-160,156,-57,226,-20,126,-94,200,126,126,-241,236,-351,126,-241,126,-19,121,-90
226,191,163,156,163,200,126,52,52,200,420,200,126,347,384,310,226,121,402
191,50,273,191,236,163,236,200,273,126,-57,200,-94,126,-94,52,85,226,15
-90,85,16,156,52,200,16,163,126,236,89,200,16,163,89,347,85,50,261
578,226,457,156,420,200,457,52,310,163,531,310,310,163,384,236,367,156,332
50,85,163,226,89,163,52,163,163,89,-131,310,-167,200,-315,89,85,191,-90
261,297,200,191,163,236,126,16,126,89,420,310,163,347,273,236,332,121,367
402,191,384,226,273,126,273,16,273,-94,52,347,-20,163,-94,-94,261,261,15
-90,121,-20,191,-20,163,-131,52,16,16,-57,236,-131,236,-131,163,85,191,121
473,332,310,191,273,163,347,-20,126,52,420,236,236,273,310,163,332,261,367
-55,156,52,226,16,126,-20,89,89,16,-241,200,-241,126,-351,-57,15,332,-125
15,226,16,191,52,200,-20,16,-57,126,347,236,126,347,236,200,226,191,367
367,191,384,191,310,163,310,16,200,16,236,273,163,200,89,16,261,261,85
-195,50,-94,121,-20,163,-131,89,-20,16,-94,236,-94,89,-131,200,-55,85,-55
261,156,126,-19,236,126,236,-20,52,52,420,200,310,126,457,236,191,50,332
-125,-19,-20,50,89,89,89,126,89,52,-241,163,-94,126,-167,52,-90,191,-160
-231,121,-204,85,16,163,-20,89,-57,200,163,126,163,310,310,384,50,121,226
297,121,236,85,310,126,384,16,163,163,236,126,236,126,273,126,191,261,121
-301,-55,-167,121,-20,163,-94,163,-57,273,-167,52,-131,200,-167,200,-125,191,-90
156,191,52,-19,200,236,126,52,-167,200,420,52,273,310,384,310,156,50,261
-55,-19,52,-19,89,89,-20,89,-167,-57,-167,16,-131,52,-241,-57,-55,85,-301
-266,-55,-167,-19,-131,126,-315,16,-388,52,89,52,-20,236,52,236,-19,15,-19
367,85,273,-19,163,126,163,-57,-94,16,310,126,200,236,310,126,156,85,15
-231,-55,-94,15,-131,52,-204,52,-57,52,-315,52,-167,200,-167,52,-125,50,-266
156,156,89,-19,89,163,52,-94,-20,126,457,16,347,236,531,236,156,15,226
226,121,273,85,200,163,163,52,126,16,126,52,163,126,89,-20,85,226,-231
-125,156,-94,121,-20,236,-167,89,-94,52,200,89,163,273,126,200,-19,85,-55
402,261,310,121,347,236,310,52,163,-20,531,163,531,273,531,126,261,156,191
-125,-55,52,156,163,163,52,200,126,-57,-131,126,126,163,-94,-20,-19,156,-125
121,50,126,15,273,200,200,89,16,89,531,89,531,310,494,310,226,15,473
332,15,347,15,420,126,420,200,236,52,236,89,310,126,163,52,191,191,121
-160,15,-94,50,52,200,-20,273,52,163,16,52,52,236,-20,163,15,156,121
437,226,347,191,384,310,420,163,236,126,568,126,420,310,494,89,402,297,473
85,156,236,367,200,347,200,310,273,52,-94,163,16,236,-131,-57,261,402,50
156,332,236,332,236,457,200,236,236,163,420,163,420,457,457,273,473,226,543
578,261,604,332,494,347,568,236,420,126,384,163,457,273,310,52,508,297,297
-19,121,126,332,126,273,52,310,163,273,52,163,163,310,-57,236,156,156,156
508,332,420,191,384,273,457,163,273,384,604,163,604,384,568,347,367,121,613
191,85,347,156,273,126,347,273,420,273,-57,126,236,89,16,52,50,156,50
-55,15,52,15,163,126,163,163,200,310,236,52,457,126,420,310,50,-19,332
367,50,384,15,420,16,531,52,420,163,273,89,568,16,457,52,191,85,226
-231,-125,-20,50,89,-57,52,126,236,126,-204,89,126,-20,-57,16,-55,50,-19
297,15,273,15,273,52,347,-20,200,126,457,89,531,89,568,200,297,-19,473
226,-19,310,50,236,16,273,89,236,-20,-57,89,126,-57,-57,-57,156,85,-55
-55,156,-57,15,-20,126,-94,89,-94,52,52,52,89,126,89,200,121,-19,191
473,191,310,50,273,200,347,52,126,52,310,89,347,89,384,89,367,156,297
-195,-90,-57,156,-20,236,-20,236,89,89,-278,52,-57,89,-167,52,50,156,-90
121,156,52,156,52,310,89,89,16,126,420,89,347,273,420,236,297,85,332
297,226,236,297,89,236,163,126,163,52,89,163,89,163,-57,-57,226,191,-195
-125,261,-131,367,-204,236,-241,163,-94,200,89,126,16,347,-20,200,85,121,-55
508,437,347,367,200,273,236,126,126,273,604,126,494,384,457,273,402,191,226
15,191,163,332,89,163,52,273,163,310,-57,52,89,126,-94,126,85,156,-160
121,191,89,85,126,126,89,126,-20,310,384,52,384,200,420,310,156,-55,261
261,50,236,50,163,-20,163,89,89,126,89,89,163,16,16,-57,50,50,-160
-371,-90,-278,85,-241,89,-351,126,-167,236,-241,16,-167,163,-204,236,-231,85,-195
156,121,89,85,52,236,89,89,16,200,347,16,236,200,347,236,191,156,297
-55,-19,163,85,52,200,89,163,163,52,-204,-57,-131,16,-204,-131,121,191,-19
50,156,126,15,52,236,52,16,16,200,200,16,89,200,200,89,226,85,367
437,261,420,121,236,200,347,52,200,163,200,200,89,126,89,-57,297,261,121
-160,156,-57,226,-94,236,-131,163,16,163,-131,236,-241,163,-278,16,-55,156,-125
191,297,89,156,16,200,52,-20,-57,163,310,200,89,200,200,89,85,15,156
-125,50,-20,156,-131,-20,-94,52,52,126,-315,126,-278,-57,-425,-131,-90,15,-266
-231,85,-167,50,-204,-94,-241,-20,-57,163,-20,89,-57,52,-57,163,-19,-195,85
297,156,236,15,89,-167,163,-94,89,52,126,163,126,16,89,16,191,-125,15
-266,-55,-94,50,-131,-167,-241,52,16,89,-315,163,-131,-94,-315,52,-55,-125,-195
261,156,126,-19,126,-20,89,-57,52,126,384,200,384,-57,420,200,226,-90,332
261,85,273,85,163,-20,163,52,200,16,-94,236,89,-167,-20,-131,85,121,-125
-125,50,-57,85,-20,126,-94,126,-20,163,-20,200,89,89,126,163,-19,121,121
437,226,347,191,273,236,347,163,200,126,347,236,347,89,420,126,261,297,226
-125,191,-57,297,-20,200,-57,273,89,16,-241,163,-167,16,-204,-20,-19,226,-195
156,402,-57,226,52,200,52,89,-57,16,347,163,200,163,384,200,191,50,261
261,261,163,191,126,89,163,89,52,-131,89,163,16,-20,-20,-94,121,121,-160
-195,121,-131,156,-167,52,-278,52,-241,-94,52,126,-57,89,-57,52,-19,-19,-125
473,332,310,156,163,52,163,-94,-94,-57,568,200,347,126,384,52,261,50,85
