0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
226,297,163,261,163,163,126,89,163,126,200,310,236,273,163,200,297,226,-55
85,85,163,85,126,163,310,163,568,200,89,126,89,89,420,236,191,156,297
85,191,200,191,200,200,347,126,568,236,52,126,52,89,384,163,191,121,226
121,297,236,261,310,200,420,163,568,347,89,236,126,236,420,200,297,191,191
156,367,347,332,420,236,494,163,568,347,126,310,163,200,457,163,261,226,156
121,367,347,332,420,236,457,126,494,310,163,347,200,163,420,200,226,261,191
156,367,384,367,420,310,420,200,420,310,273,310,273,200,384,236,226,332,261
156,367,420,367,457,347,420,200,347,310,273,236,273,126,310,236,191,297,297
156,367,420,367,494,347,420,273,347,420,236,273,273,236,347,273,226,367,402
226,367,457,367,531,347,457,347,384,457,273,273,310,200,347,236,191,367,437
191,261,384,297,457,310,457,347,420,494,273,273,273,200,384,236,191,332,402
226,226,384,261,457,273,494,420,494,494,310,273,310,236,420,236,261,402,402
261,191,420,226,457,310,457,384,494,494,310,163,310,126,384,273,191,332,367
261,226,384,261,420,236,420,384,457,494,347,163,310,163,347,310,261,367,367
332,261,420,261,457,273,457,420,494,494,420,163,384,126,384,310,261,367,402
261,191,347,226,420,236,457,384,531,531,347,163,347,89,310,310,191,332,367
297,156,384,226,457,310,420,494,568,604,384,200,384,200,347,310,261,402,402
332,156,420,261,494,347,457,494,531,568,347,163,384,163,347,310,156,367,367
332,226,420,297,494,347,384,457,531,531,347,200,347,236,310,310,226,367,367
367,297,420,367,494,420,384,420,531,494,384,200,384,273,347,310,297,367,332
297,297,384,332,420,457,384,347,494,494,347,163,347,236,347,347,226,261,297
261,261,310,261,347,457,384,384,494,457,347,200,347,273,384,457,261,261,367
297,226,310,226,347,384,457,384,531,457,310,236,347,236,384,420,226,226,367
261,261,273,226,347,347,420,347,494,531,273,310,273,273,310,384,226,226,367
332,297,347,261,384,310,384,420,494,604,347,310,347,273,347,384,261,261,402
297,261,310,226,384,273,420,384,457,568,273,236,310,163,347,347,156,226,367
261,261,273,191,347,236,384,420,420,568,310,200,347,200,384,384,226,297,367
332,226,310,191,384,200,384,420,420,568,384,200,384,89,347,384,191,297,332
226,156,236,121,310,126,310,384,420,531,420,236,384,89,273,384,156,261,261
297,191,236,156,310,126,273,384,384,457,457,273,457,163,310,384,226,297,226
332,226,236,191,310,126,236,273,347,310,420,236,420,126,236,273,191,226,156
332,261,236,297,273,163,163,236,236,347,457,273,384,236,200,273,297,297,156
402,367,347,332,384,236,200,236,163,347,420,273,420,200,200,236,297,297,156
367,332,347,297,384,236,200,163,89,273,384,310,384,236,126,236,226,226,156
332,297,310,261,347,310,200,236,200,310,384,310,384,310,200,273,261,261,226
261,191,310,226,347,310,236,273,273,384,310,236,347,200,200,347,156,156,226
191,156,236,156,273,273,200,310,236,384,310,273,273,310,200,347,191,156,261
297,191,236,121,236,273,200,310,200,273,347,273,310,347,200,273,261,156,226
297,226,200,156,200,236,163,236,89,273,273,310,273,236,163,236,261,121,156
297,297,236,261,236,200,163,236,89,347,347,384,310,273,163,273,332,191,191
332,332,273,261,236,200,163,200,16,273,347,347,310,236,126,236,332,156,156
332,367,236,261,200,163,89,163,-94,200,310,384,273,273,52,236,367,121,85
402,367,236,297,200,163,52,163,-94,126,384,384,310,273,89,200,367,156,85
332,367,200,297,163,163,52,89,-94,89,310,384,273,200,89,89,261,121,50
261,332,163,297,163,200,126,126,-57,126,310,347,310,310,163,89,261,191,121
226,297,200,297,200,273,200,163,16,126,310,273,310,236,163,89,156,156,121
156,226,89,297,89,347,126,163,-57,52,273,236,236,273,163,89,121,121,156
226,226,163,297,126,420,126,236,-20,126,236,273,236,347,163,126,191,121,261
191,261,163,261,200,457,236,200,16,163,126,236,200,310,126,126,85,50,226
156,226,126,226,200,420,200,236,52,163,163,273,236,347,163,163,121,121,226
191,261,163,261,200,384,200,236,16,126,236,273,236,310,163,89,85,121,191
156,226,126,191,163,310,126,163,16,126,236,310,200,273,89,89,85,85,156
191,191,126,156,126,236,126,163,89,126,273,310,236,310,126,200,156,85,156
156,191,89,156,89,200,126,126,126,89,163,236,163,236,126,163,121,50,121
121,226,52,191,52,163,89,126,126,126,163,273,126,273,126,163,191,85,156
156,261,126,191,89,126,163,163,163,163,163,310,163,236,163,89,191,121,156
156,226,89,156,89,52,163,89,126,126,89,310,126,163,126,89,121,121,50
156,226,89,191,126,52,163,89,163,126,163,310,163,236,163,126,156,156,50
156,226,89,226,126,126,200,52,200,126,163,236,163,200,200,163,85,50,15
85,191,16,191,52,200,200,89,163,126,163,236,126,273,200,200,50,50,50
121,191,52,191,89,310,236,126,126,89,163,273,163,310,200,163,85,85,121
50,191,89,226,89,347,200,89,89,16,89,200,126,273,163,126,85,85,121
50,191,126,297,89,384,126,126,89,-20,89,200,163,384,163,126,191,226,121
85,191,200,297,163,347,163,126,163,52,52,163,126,273,163,89,156,226,121
50,261,163,261,163,236,163,126,126,89,52,200,52,236,126,126,191,226,85
156,297,200,261,163,200,163,126,89,52,52,236,89,236,126,126,297,261,121
121,297,236,297,163,200,126,89,126,52,16,200,16,236,89,89,191,226,85
85,261,200,261,163,200,126,126,163,52,89,200,52,273,126,89,261,226,85
156,191,163,191,126,126,126,89,163,-20,126,163,89,126,89,52,261,121,50
121,85,126,85,89,16,52,52,52,-94,89,89,89,52,52,52,191,121,15
156,85,163,85,126,16,126,89,52,-20,163,52,200,52,163,89,156,191,50
85,50,163,85,200,16,236,52,89,-20,163,16,200,-20,200,16,50,121,-55
50,15,89,85,163,52,163,-20,163,-57,200,16,200,52,236,16,50,121,-55
85,50,126,85,200,126,200,-20,200,-57,236,-20,236,52,236,52,50,121,-19
85,15,163,85,200,163,200,-57,89,-94,200,-20,200,89,163,89,15,156,-55
121,50,200,121,273,200,200,-20,16,-131,236,52,273,200,200,126,121,261,15
121,50,236,121,273,236,200,-20,16,-167,236,16,236,163,200,126,85,226,15
121,15,200,85,200,163,163,-20,16,-94,163,52,163,200,236,163,156,226,121
191,50,200,85,163,89,236,52,126,-20,163,89,163,126,273,163,191,156,156
156,85,126,50,52,16,163,16,200,52,200,163,126,52,200,89,156,50,121
226,156,89,85,52,-20,126,52,236,126,273,200,163,163,200,126,226,85,121
226,156,89,50,89,-20,163,52,200,126,236,163,200,126,163,163,156,50,156
191,85,52,50,89,16,126,89,163,200,163,126,163,163,126,236,156,121,191
226,85,89,85,126,16,126,163,236,236,236,126,200,126,163,200,191,156,226
156,121,16,85,89,-20,200,89,273,200,200,126,163,52,163,89,85,50,191
85,50,-57,15,16,52,200,126,384,163,200,126,200,200,273,126,85,50,261
50,-19,-57,-19,16,163,310,163,457,200,126,89,163,163,347,163,-19,15,297
15,15,-94,-19,16,200,347,163,457,236,89,126,126,200,310,200,-55,15,297
50,50,-20,50,89,236,347,236,420,273,163,163,163,200,273,236,50,121,332
85,85,16,121,89,236,273,236,273,236,163,126,163,126,200,236,15,121,297
85,85,52,156,126,273,236,273,236,273,200,89,200,236,200,310,85,191,332
121,156,126,156,163,273,273,273,236,273,200,126,236,200,236,200,50,191,297
85,156,126,156,126,200,236,236,163,200,126,200,163,200,200,200,85,156,261
121,156,126,156,126,163,236,273,126,236,200,200,200,236,236,273,191,191,297
156,121,126,121,126,163,236,273,126,273,163,126,163,126,200,273,121,121,297
121,85,89,85,126,126,236,347,126,384,163,126,163,163,163,310,156,156,332
156,85,200,121,236,126,273,384,126,420,163,163,200,89,200,310,121,191,332
121,156,200,156,273,89,200,310,89,310,126,126,163,52,126,200,121,191,261
191,226,200,226,236,126,163,273,52,273,163,163,163,163,126,163,261,261,261
226,226,273,226,273,200,200,236,-20,200,89,126,126,89,89,200,261,191,261
226,191,236,226,200,273,126,200,-94,163,89,126,89,163,89,163,332,191,226
261,226,236,226,200,347,89,236,-57,89,163,163,126,200,126,89,332,191,191
226,261,200,191,163,273,89,200,-20,126,126,163,89,163,52,89,226,121,156
191,297,200,226,163,236,126,200,126,273,89,236,89,236,89,163,297,191,226
191,261,236,226,200,200,126,200,163,310,89,163,89,163,52,200,297,85,191
121,226,163,191,126,163,52,200,126,347,89,163,52,163,52,236,261,85,191
156,191,126,156,89,126,89,236,200,347,126,200,89,200,126,236,261,50,191
121,156,89,121,89,126,126,200,236,347,52,200,89,200,126,200,191,-19,121
85,156,89,121,89,126,52,273,200,347,52,200,89,273,89,200,191,50,191
85,121,126,85,163,163,126,310,236,347,89,163,89,163,126,163,85,85,226
15,85,52,50,89,89,163,310,273,310,52,163,89,126,163,163,50,50,191
85,191,52,121,89,89,163,310,310,310,126,236,126,163,200,126,156,85,121
156,297,89,191,126,163,163,236,236,236,89,200,89,126,126,52,191,50,85
191,297,126,226,126,236,89,200,163,200,52,200,89,200,89,126,226,121,121
226,226,163,226,163,310,126,236,163,236,52,163,89,163,89,163,191,121,191
121,191,163,191,126,273,89,200,163,236,16,126,52,163,52,163,121,50,156
156,191,163,191,126,236,52,236,200,200,52,126,52,236,52,200,191,121,156
191,156,163,121,89,200,52,200,163,89,16,126,52,163,16,126,191,121,121
156,121,126,121,89,126,16,163,89,126,-20,236,16,200,52,89,191,156,121
156,156,200,156,126,89,89,126,126,163,-20,273,16,163,89,52,191,121,85
85,121,163,156,89,89,52,89,126,126,-20,236,-20,89,52,52,156,50,50
121,121,126,156,52,52,52,126,200,163,52,163,52,163,89,126,191,85,85
156,121,126,85,89,52,89,126,236,200,52,52,52,52,89,163,121,-19,50
50,50,52,50,16,52,89,163,273,273,-20,16,-20,52,126,200,121,15,85
85,50,89,85,52,89,89,200,347,236,-20,16,16,52,163,163,156,121,85
85,85,89,191,52,126,52,126,236,89,-57,-20,-20,-20,52,16,156,156,50
121,121,126,191,89,200,16,126,163,52,-20,52,16,52,16,89,226,261,85
191,191,163,191,126,236,16,126,200,89,-20,16,16,16,-20,126,191,191,121
121,191,126,226,126,200,16,126,200,163,-57,52,-20,52,-57,163,156,156,156
156,191,126,191,126,200,16,200,163,163,52,126,16,89,16,163,191,121,156
121,156,89,156,89,163,16,126,126,163,52,89,52,52,16,163,85,15,85
50,121,16,85,16,89,16,163,200,163,89,126,52,126,52,200,85,50,85
50,85,16,50,52,89,89,163,200,163,89,163,89,89,89,200,50,-19,85
15,15,-57,15,-57,52,52,89,126,89,52,126,16,89,89,200,15,-19,15
50,15,-20,15,-57,52,89,126,163,163,89,163,52,163,163,273,85,15,50
50,50,-20,15,16,52,163,126,200,236,16,89,16,52,126,310,-19,-55,85
15,50,-20,15,16,52,126,163,200,236,16,89,16,126,126,273,15,15,85
121,121,52,85,89,89,126,200,163,163,52,89,52,89,126,163,50,85,85
121,156,52,156,89,89,52,89,52,89,52,126,52,52,52,89,50,121,50
121,191,89,191,89,126,52,89,89,52,89,163,89,126,89,89,85,191,85
85,121,126,191,126,200,126,89,126,52,89,52,89,89,89,16,15,121,85
15,85,89,156,52,236,89,126,89,16,52,52,52,163,89,52,85,191,85
85,85,126,156,89,236,52,126,126,16,89,52,89,126,89,89,156,191,85
85,121,126,156,89,200,52,52,16,16,89,89,52,52,52,89,121,156,15
121,156,163,156,126,163,89,126,16,126,126,89,89,126,126,126,156,226,50
121,121,163,191,163,163,163,126,52,126,89,52,89,52,163,126,121,191,50
121,191,126,191,89,126,89,89,-57,16,89,126,89,163,89,89,226,191,-55
297,261,126,226,126,89,-20,52,-131,-57,200,200,163,273,16,52,367,191,-90
297,332,89,191,89,52,-57,-20,-204,-94,126,310,126,163,-94,-20,332,121,-160
332,367,16,156,-20,-20,-131,-20,-278,-131,200,384,126,200,-94,-57,437,156,-160
367,402,16,191,-20,16,-131,-20,-351,-131,200,347,126,163,-167,-94,437,121,-195
297,402,16,261,16,52,-167,-94,-388,-131,52,347,52,200,-241,-131,367,85,-195
