0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
191.0,1282.0,163.0,191.0,52.0,457.0,16.0,126.0,-167.0,420.0,273.0,-167.0,200.0,89.0,-57.0,2297.0,121.0,121.0,156.0
261.0,85.0,200.0,191.0,-351.0,89.0,-499.0,-20.0,420.0,89.0,273.0,163.0,494.0,89.0,200.0,163.0,15.0,50.0,85.0
156.0,297.0,126.0,297.0,-131.0,163.0,-204.0,126.0,-425.0,200.0,273.0,273.0,273.0,-351.0,273.0,200.0,156.0,191.0,85.0
367.0,-90.0,89.0,50.0,-388.0,163.0,-535.0,16.0,-278.0,-57.0,16.0,126.0,531.0,494.0,-20.0,16.0,473.0,226.0,121.0
332.0,332.0,384.0,226.0,236.0,89.0,163.0,126.0,-388.0,347.0,310.0,420.0,310.0,-315.0,236.0,347.0,121.0,191.0,367.0
543.0,226.0,384.0,191.0,52.0,163.0,-20.0,126.0,-425.0,52.0,200.0,494.0,494.0,126.0,89.0,52.0,578.0,332.0,121.0
543.0,50.0,531.0,156.0,163.0,126.0,52.0,126.0,-20.0,236.0,236.0,310.0,604.0,273.0,200.0,273.0,261.0,226.0,297.0
261.0,297.0,457.0,297.0,384.0,163.0,273.0,236.0,-388.0,347.0,310.0,384.0,310.0,-351.0,310.0,347.0,156.0,226.0,191.0
297.0,-55.0,273.0,50.0,-94.0,200.0,-278.0,89.0,-167.0,-20.0,16.0,163.0,531.0,531.0,-94.0,16.0,437.0,261.0,50.0
156.0,226.0,347.0,156.0,310.0,126.0,89.0,126.0,-351.0,236.0,236.0,273.0,273.0,-131.0,89.0,384.0,-55.0,121.0,191.0
226.0,226.0,200.0,226.0,16.0,126.0,-167.0,16.0,-646.0,-131.0,52.0,347.0,273.0,126.0,-20.0,52.0,367.0,156.0,-125.0
297.0,50.0,310.0,121.0,-94.0,89.0,-278.0,-94.0,-315.0,-94.0,52.0,126.0,457.0,531.0,-20.0,52.0,261.0,15.0,50.0
191.0,437.0,420.0,261.0,273.0,126.0,163.0,16.0,-719.0,163.0,236.0,384.0,236.0,-278.0,163.0,163.0,156.0,15.0,121.0
367.0,156.0,347.0,156.0,-57.0,163.0,-278.0,-20.0,-462.0,-167.0,-20.0,310.0,531.0,568.0,-94.0,-131.0,613.0,156.0,-19.0
