0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
85,226,52,156,-20,163,163,200,52,-57,16,200,16,163,-57,200,-125,156,-231
-512,-125,-425,-55,-499,-94,-388,16,-351,-131,-425,52,-425,-94,-425,16,-442,50,-195
-90,261,-94,261,-57,347,16,126,52,163,-94,347,16,273,200,126,15,261,297
-160,-19,-204,15,-241,-20,-57,200,-57,-94,-278,-20,-315,-57,-462,52,-512,-19,-371
-407,15,-425,15,-462,163,-351,126,-278,89,-425,89,-315,163,-167,16,-160,121,191
15,191,52,191,16,310,126,384,52,200,-20,163,-20,236,-94,163,-195,156,-55
-618,-231,-388,-90,-425,16,-388,273,-425,16,-499,-131,-462,-57,-646,-20,-583,-19,-336
-266,85,-167,191,-94,420,-167,273,-204,310,-204,200,-20,347,16,126,-90,191,156
-266,-160,-131,15,-167,52,-94,347,-131,163,-241,-20,-241,52,-388,200,-653,-90,-512
-723,-195,-572,-90,-499,52,-425,163,-388,200,-535,52,-388,126,-241,126,-407,-55,-160
-90,226,-167,156,-57,236,89,273,16,273,-57,200,-20,273,16,273,-125,15,-266
-407,-125,-535,-160,-535,-204,-425,89,-499,-20,-425,-167,-499,-167,-646,52,-618,-125,-688
-160,156,-388,121,-315,163,-315,52,-425,163,-278,52,-167,126,-94,52,-90,226,15
-90,50,-131,121,-167,-20,-94,236,-241,16,-167,-131,-241,-94,-425,126,-512,85,-512
-618,-90,-572,-19,-609,-57,-572,16,-535,16,-462,-204,-535,-94,-499,-20,-407,15,-231
-55,297,-131,332,-131,273,-94,126,-57,200,16,126,-57,236,16,163,-55,191,-90
-442,-90,-425,50,-462,-131,-425,52,-388,-20,-278,-167,-499,-131,-609,52,-547,15,-583
-371,85,-425,261,-351,236,-388,-20,-388,163,-167,126,-241,200,-20,16,50,297,50
50,191,-20,297,-20,163,-20,126,-131,52,89,163,-94,126,-167,89,-125,191,-407
-336,15,-388,50,-425,16,-499,-57,-535,-94,-351,16,-351,-20,-425,-57,-195,121,-301
226,437,126,402,126,457,52,52,-94,89,126,310,200,347,200,126,261,332,85
-19,50,16,156,-57,89,-94,52,-204,-94,16,-20,-131,-20,-351,52,-266,50,-442
-125,191,-94,261,-57,310,-204,-20,-167,89,52,200,-20,236,163,52,226,226,226
367,332,384,402,347,310,273,163,310,89,347,236,236,273,200,163,156,191,15
-160,-55,-57,85,-131,16,-167,16,-20,-20,-94,52,-131,52,-131,52,-55,85,15
297,367,310,332,310,457,273,126,420,273,384,384,384,457,568,200,508,297,578
297,226,273,156,200,89,273,200,347,89,310,126,126,126,16,200,15,85,15
85,261,52,191,52,200,52,89,163,163,163,273,163,310,310,126,402,261,543
649,437,568,437,568,420,568,273,531,236,568,420,494,457,457,310,508,297,402
121,15,200,121,126,52,89,163,52,16,163,126,89,126,-57,163,121,85,156
402,402,494,402,531,531,384,236,200,273,457,457,568,531,604,236,684,367,719
473,226,641,297,604,273,494,347,200,163,420,200,457,236,126,236,226,191,85
85,156,273,226,310,310,126,163,-57,200,163,236,310,236,200,89,437,297,437
684,578,715,508,788,568,641,310,494,310,604,457,678,420,568,273,649,437,473
297,191,273,191,273,89,200,163,163,52,273,89,163,16,-57,126,156,156,15
543,437,384,367,457,457,310,163,310,273,420,384,494,420,568,200,789,402,684
684,367,641,332,641,273,531,310,494,163,531,236,457,200,236,236,437,261,156
85,121,200,121,163,89,52,126,126,163,200,200,163,126,163,126,437,226,437
684,508,641,402,678,457,604,310,568,420,604,494,641,457,641,310,754,402,684
332,121,347,121,347,16,310,236,273,163,273,126,236,52,-20,163,156,156,156
297,332,347,261,420,347,347,200,384,347,384,384,494,347,531,163,719,437,825
613,402,678,332,715,273,715,347,641,236,715,310,641,236,420,273,508,297,332
191,156,163,121,200,52,163,126,236,89,310,126,236,52,163,89,367,226,367
825,578,604,437,678,494,641,200,678,310,641,494,715,457,788,273,825,402,684
613,191,457,156,457,52,494,200,494,126,384,163,347,89,163,236,226,85,15
402,191,273,191,347,273,273,52,347,273,347,347,457,384,568,236,613,261,613
789,367,678,332,715,310,715,236,678,273,641,347,678,384,604,384,578,226,297
85,50,200,-19,200,-57,163,52,236,89,163,89,200,89,163,163,261,15,156
473,473,494,261,568,347,531,163,568,347,568,420,641,420,788,347,719,226,719
437,121,384,85,384,16,494,273,531,163,457,126,347,16,200,310,50,-55,85
121,15,52,15,89,126,200,126,347,310,163,163,236,126,420,200,261,50,613
613,261,494,226,531,347,715,347,715,420,531,273,568,273,641,384,297,85,508
-55,-195,52,-125,16,-57,163,200,236,200,16,-57,-20,-57,-20,200,-90,-55,156
191,191,236,156,273,347,347,236,384,494,236,273,347,347,531,310,473,226,684
261,121,347,85,310,52,420,310,347,310,310,52,200,52,16,347,-55,15,-55
-231,-19,-57,15,-57,52,-94,126,-57,273,-94,89,-57,89,16,163,15,85,226
297,332,347,367,420,457,420,273,347,347,200,347,310,347,384,310,191,261,191
-125,-55,-94,15,-94,-57,-94,126,-94,16,-278,89,-278,-57,-351,126,-266,-19,-371
-90,261,-94,156,-20,310,-94,52,16,273,-241,420,-57,347,200,163,332,226,261
-19,156,126,156,126,126,163,236,236,200,-204,273,-131,163,-57,273,-160,85,-301
-653,-195,-388,-19,-388,16,-388,52,-204,163,-683,163,-462,89,-278,126,-266,15,-125
-19,226,-20,297,52,384,52,200,126,384,-278,457,-20,457,200,347,50,191,121
-336,-90,-315,-19,-351,-57,-278,200,-167,163,-683,89,-462,52,-499,236,-547,-90,-477
-477,121,-351,121,-351,236,-351,126,-167,420,-609,347,-278,347,16,236,-90,121,156
-125,191,16,226,-57,200,52,310,126,347,-241,310,-167,273,-131,347,-336,50,-301
-723,-160,-572,-19,-609,-57,-462,126,-351,163,-683,126,-609,52,-499,163,-512,-19,-336
-266,332,-204,367,-131,384,-20,200,-20,384,-278,494,-94,457,126,310,-19,261,15
-407,50,-315,121,-351,-20,-241,200,-167,126,-462,163,-462,52,-535,236,-653,15,-723
-477,121,-499,121,-499,200,-499,52,-278,236,-609,273,-425,310,-167,163,-231,191,-160
15,261,-20,297,-57,310,-20,200,126,273,-204,273,-94,347,-20,310,-231,156,-407
-618,-55,-499,15,-535,-57,-572,16,-351,126,-535,-20,-572,16,-499,126,-477,15,-547
-160,402,-204,297,-131,384,-241,89,-57,384,-131,384,-94,420,163,236,121,261,156
-160,121,-94,156,-167,16,-167,163,-57,126,-167,126,-278,52,-425,200,-407,15,-477
-512,15,-425,121,-425,89,-462,16,-204,200,-425,200,-315,163,-167,89,-125,156,85
85,297,89,367,126,384,200,273,347,347,-20,347,126,273,273,273,15,226,85
-371,-90,-278,15,-351,-94,-204,200,-94,126,-425,-20,-351,-94,-315,126,-407,15,-231
15,297,-94,261,-57,347,16,200,52,347,-57,310,52,310,347,200,297,261,473
191,191,163,156,126,126,236,347,89,89,89,89,52,89,-57,273,-125,85,-125
-266,-19,-204,15,-204,89,-167,126,-241,52,-167,52,-131,89,-20,52,15,156,226
437,367,347,367,420,420,457,273,273,236,347,347,420,384,457,236,367,332,367
15,-19,52,85,16,-57,89,126,-57,-20,52,16,-20,-57,-204,89,-125,50,-160
156,297,126,261,200,273,126,16,126,273,236,310,273,273,457,89,473,297,543
543,261,494,261,457,126,420,163,420,200,494,200,347,163,236,200,156,156,15
50,-55,52,15,-20,-57,-94,16,89,126,89,16,52,89,89,16,156,121,226
578,367,531,332,531,384,494,200,641,310,531,310,568,420,752,200,543,297,613
191,-90,310,50,236,-94,310,200,420,52,273,-57,200,-20,126,126,-90,-19,50
121,85,163,156,200,236,273,126,420,273,273,200,347,273,641,126,437,156,754
578,261,568,261,604,200,752,310,788,273,568,236,531,236,641,310,297,85,367
-19,-90,89,-55,89,-131,200,89,273,126,163,52,163,16,200,89,121,-19,261
543,332,531,297,568,347,678,200,568,384,641,347,715,420,862,273,613,261,754
402,15,494,85,420,-20,604,236,494,163,494,-57,420,16,273,200,50,50,85
156,85,236,121,273,200,310,89,384,273,310,52,420,236,604,89,508,261,649
825,332,678,367,715,384,788,273,788,310,752,200,678,347,752,273,508,261,437
261,-55,200,15,163,-20,200,89,310,16,310,-57,163,52,200,89,191,85,191
613,402,568,332,568,420,494,126,604,310,604,347,678,457,899,200,825,332,754
578,121,678,191,568,52,568,236,604,126,604,89,531,52,384,236,261,121,85
261,15,310,85,273,52,163,89,273,200,347,126,384,126,494,126,473,191,543
930,473,788,332,788,347,752,273,715,347,862,273,825,310,825,310,578,261,543
332,15,384,-19,310,-57,310,200,347,126,420,-94,310,-57,200,163,50,15,156
508,297,494,226,531,384,531,236,604,384,531,273,678,420,899,236,719,297,825
789,261,678,156,604,126,678,310,678,163,715,89,568,163,457,273,402,15,85
367,191,236,-19,89,-20,89,89,163,89,384,89,236,126,310,89,508,50,297
1036,613,715,402,641,384,641,200,568,310,862,310,715,347,788,273,789,261,402
543,156,384,121,236,-131,163,52,163,-20,568,-131,236,-204,16,126,226,15,-266
613,402,384,297,310,236,16,-57,126,200,678,163,457,126,494,52,825,261,332
1001,508,715,332,568,89,310,52,347,89,936,52,494,-57,236,163,473,156,-195
297,121,163,15,16,-131,-241,-94,-94,16,384,-131,126,-241,-57,-20,297,85,-19
684,437,568,332,531,273,347,89,384,273,715,126,641,126,604,163,578,297,402
367,-19,347,-19,236,-204,163,126,163,16,420,-278,163,-315,-94,89,-160,-19,-195
226,50,163,15,89,52,52,16,126,163,384,-57,273,-20,384,52,297,191,473
613,191,531,156,494,89,531,200,457,200,678,-20,494,-20,347,200,191,121,121
