0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
-160,-55,-94,-19,52,16,236,126,568,310,89,-20,200,52,310,163,-231,156,297
-125,15,16,191,200,200,384,273,494,163,126,89,200,126,273,163,-19,226,437
332,437,310,437,236,347,-94,200,-131,89,273,384,200,273,89,126,367,437,156
332,508,347,613,310,568,16,457,-278,384,200,494,200,420,126,236,332,613,226
402,508,347,508,310,531,126,457,236,384,236,420,273,384,347,310,261,402,191
297,402,236,437,200,420,126,420,568,531,200,384,236,384,384,384,191,437,156
297,437,273,508,236,457,200,494,641,641,273,420,310,420,457,531,226,402,156
332,367,310,332,236,236,273,347,1009,568,347,310,347,310,531,457,191,226,226
261,332,236,367,236,273,310,420,788,715,236,347,273,347,420,531,191,332,332
261,332,200,261,236,236,384,384,825,604,236,273,273,273,420,494,156,121,402
191,191,126,156,126,126,310,310,641,568,126,236,163,273,310,420,156,191,437
226,297,163,332,200,310,273,457,163,531,163,347,163,420,163,457,226,261,508
297,261,236,226,200,236,200,384,163,273,273,310,236,384,163,347,226,121,437
261,226,200,261,163,310,52,384,-425,200,200,347,163,457,16,384,226,297,367
261,332,200,297,126,384,-20,384,-572,52,236,347,200,420,16,347,261,226,297
226,261,163,261,89,310,-94,273,-499,16,200,310,163,347,16,236,261,332,261
261,367,236,473,163,494,-57,384,-683,89,200,420,89,420,-57,273,332,473,297
332,367,310,367,200,457,-20,347,-278,52,273,347,163,384,89,163,332,332,261
226,261,236,332,163,494,-57,420,-278,273,200,310,126,384,52,200,191,402,226
156,261,163,261,126,420,-20,420,-94,347,236,236,163,310,163,273,-90,121,226
50,85,52,50,16,126,-20,236,347,347,236,89,200,200,273,273,-371,-19,191
-90,50,-20,85,16,89,16,273,236,420,163,89,200,200,236,347,-407,50,191
13813,-13224,5018,-13237,5430,5018,5020,5020,5020,5016,5020,5016,5020,5016,5016,5016,4802,4802,4802
-19,-19,-94,-125,-57,-131,-20,-204,89,-167,16,-20,16,-57,89,-20,15,15,15
226,156,163,85,163,16,163,-20,-131,89,126,89,16,52,89,163,85,15,15
85,50,52,-55,-20,-94,16,-131,273,200,52,89,16,16,16,236,85,-90,-19
156,121,163,85,126,-20,89,126,52,531,89,126,16,200,52,310,121,50,156
156,85,126,-19,16,16,16,89,163,384,16,89,-57,126,52,273,-19,-90,-90
15,-19,-94,-160,-167,-57,-167,16,273,347,-57,-20,-94,52,16,200,-55,-19,15
226,156,126,15,89,52,89,200,16,347,89,52,52,126,89,163,15,85,85
85,85,52,-90,-20,16,16,16,347,16,89,16,126,-57,89,-20,-19,85,-19
156,226,126,121,163,126,126,126,52,16,126,16,126,52,126,-94,121,297,156
297,332,273,191,200,236,126,89,-94,-131,163,126,89,52,89,-131,121,191,-55
156,261,89,156,16,163,-57,16,52,-204,89,89,52,52,52,-167,156,261,15
332,402,310,332,310,310,200,200,-204,-57,163,163,163,200,200,-57,261,332,191
