0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
191,367,273,297,310,236,310,236,126,126,236,200,200,163,52,236,226,226,367
50,156,89,50,89,126,347,126,457,-57,-20,52,163,52,420,89,-55,332,156
-19,121,16,50,52,273,236,236,420,52,89,126,126,200,89,236,121,121,367
226,261,236,191,200,384,384,347,347,89,236,163,163,200,200,200,121,297,332
15,85,16,-19,16,200,236,200,494,52,16,52,126,89,273,126,85,226,156
261,332,273,261,236,347,236,347,126,273,273,273,89,310,-20,310,367,121,297
261,261,273,191,236,273,200,273,200,236,89,163,126,163,273,163,121,297,15
156,191,126,121,126,236,52,310,89,347,126,163,89,236,16,236,226,50,156
367,332,347,261,347,347,236,420,-57,384,347,236,163,273,16,273,261,156,156
156,156,126,85,163,52,126,163,126,236,89,126,126,89,236,89,121,191,-19
297,332,310,332,273,126,126,236,-131,273,273,310,126,273,-57,273,367,15,261
261,261,273,226,200,126,273,163,89,89,89,200,163,163,273,126,156,191,191
15,85,-20,85,-20,126,200,163,163,52,-20,200,126,200,126,126,191,-19,297
261,332,236,332,200,347,273,347,52,89,200,310,163,310,89,163,332,121,402
50,156,52,191,89,200,236,126,347,-57,-20,200,200,163,347,-20,121,261,191
156,261,163,367,200,273,236,200,163,16,236,310,200,273,16,126,367,121,402
261,261,310,332,273,273,273,163,200,16,236,273,236,200,273,89,226,332,156
121,50,89,121,126,89,126,52,273,52,126,200,200,163,200,163,191,156,85
85,121,163,50,126,163,200,163,273,163,16,-20,89,16,273,-20,15,367,156
85,261,163,156,200,200,236,236,89,236,200,126,126,126,-20,89,226,156,402
226,402,347,261,384,236,457,236,126,200,200,163,200,52,163,16,156,367,297
-19,191,52,121,163,52,310,52,273,89,16,89,163,-20,200,16,50,297,191
-19,-19,16,15,-57,52,89,-20,163,-57,-20,16,163,52,126,126,121,85,85
156,191,273,226,126,163,236,89,52,-57,126,89,200,89,163,126,156,226,85
-19,15,16,50,52,16,163,-20,273,-57,-94,16,163,-20,273,16,15,226,-19
156,226,163,226,236,163,126,126,16,89,126,236,126,200,-20,163,261,85,226
191,226,200,156,163,89,163,52,163,-57,-20,236,163,89,310,16,85,261,50
50,121,52,50,52,16,52,52,126,16,-94,236,163,126,163,52,121,121,156
261,226,310,226,310,236,200,236,-57,126,89,310,163,236,52,163,191,226,226
50,-19,126,-19,200,89,163,89,200,16,-131,126,163,52,273,16,-19,261,50
156,85,236,121,236,163,89,163,16,126,126,236,200,200,-20,200,191,50,226
297,121,310,121,236,163,200,163,126,52,126,236,236,163,273,52,15,191,85
