0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
50,50,126,-19,126,52,163,89,163,236,163,126,310,16,126,163,15,50,226
156,156,273,191,310,126,347,163,236,-204,163,200,200,200,163,126,191,297,297
121,156,163,121,273,163,273,200,89,-462,163,200,236,126,126,126,121,261,226
191,297,236,437,236,347,310,310,126,236,126,200,200,347,200,126,332,437,332
297,332,310,473,310,384,347,347,163,200,200,273,273,310,236,126,297,402,261
191,261,236,437,236,420,236,347,16,89,163,236,236,310,163,236,297,332,191
226,261,310,437,273,384,236,310,16,126,200,200,200,347,163,273,367,297,226
156,191,236,367,236,310,163,310,16,236,89,236,236,273,16,310,297,226,226
156,191,273,402,236,273,200,273,89,236,89,126,236,347,52,310,367,226,297
191,226,310,402,236,273,200,236,89,236,126,163,236,310,200,273,332,226,297
156,226,236,332,163,236,126,200,52,163,126,200,273,236,236,236,402,156,297
226,191,310,332,163,163,163,126,89,52,163,200,163,236,200,163,437,121,226
85,85,163,156,52,126,52,126,-20,89,89,200,200,126,52,163,297,85,156
85,50,163,156,52,126,89,163,52,126,126,89,200,200,89,163,367,121,191
156,85,273,156,126,163,163,126,163,126,200,163,236,200,163,163,297,85,85
85,121,163,85,52,126,89,163,89,126,163,236,273,200,126,126,261,-19,-19
121,191,200,156,126,52,163,52,89,126,163,200,236,200,126,52,261,-55,-55
50,156,126,121,126,16,126,52,89,163,126,236,273,89,126,89,85,-90,-55
50,121,89,85,126,-20,163,52,163,163,163,163,236,126,236,89,85,-55,50
156,85,200,50,200,-20,236,16,236,200,236,126,273,52,236,126,50,-19,156
50,50,126,-19,126,52,163,89,163,236,163,126,310,16,126,163,15,50,226
85,121,200,85,200,89,236,89,200,126,163,89,273,126,200,126,121,156,367
50,121,163,85,200,89,236,126,163,163,89,200,273,89,163,126,50,191,367
15,85,126,85,200,89,236,163,163,89,89,200,236,163,126,126,156,226,332
85,50,236,191,-20,273,126,163,126,-241,126,52,200,236,236,163,261,226,85
50,121,236,191,-20,236,163,126,126,-278,126,52,200,200,236,126,332,191,85
191,261,310,226,163,200,236,89,200,-131,236,163,200,163,273,89,297,191,121
191,191,200,156,163,200,163,126,89,16,236,200,200,126,200,126,226,156,121
226,85,236,156,200,200,200,126,89,-20,310,126,163,200,236,89,226,191,156
191,85,163,121,163,200,163,126,52,-20,273,126,200,163,163,89,156,226,156
156,121,200,121,200,200,200,163,52,16,200,126,236,200,126,126,191,261,226
261,156,347,156,310,236,310,163,126,16,236,163,236,236,200,126,261,297,191
191,121,236,121,236,236,200,200,52,52,200,200,236,200,200,89,156,297,121
156,85,200,191,200,273,200,200,89,52,163,163,163,200,310,126,191,367,191
50,121,89,226,163,347,236,273,236,236,16,126,163,200,347,200,50,437,226
15,156,-20,226,89,384,200,384,236,310,89,89,126,200,310,200,15,437,191
226,191,89,226,126,347,236,384,200,273,384,52,89,200,310,200,50,437,191
261,156,52,85,126,310,200,347,163,236,531,-20,163,163,236,236,-19,367,191
332,121,163,156,236,310,273,310,200,236,641,-20,200,236,273,200,50,332,156
402,191,236,226,310,273,310,273,236,347,604,16,236,163,347,163,-19,332,121
297,191,126,226,273,236,236,273,273,384,494,-20,236,126,347,200,-55,332,121
261,191,163,226,310,236,347,273,420,384,457,-57,236,200,420,236,-19,367,191
121,156,52,191,273,273,310,310,457,457,347,16,273,163,420,200,-90,367,156
50,156,52,191,273,273,347,347,457,384,310,52,236,236,457,236,-19,367,156
50,121,89,191,236,236,310,273,457,347,310,16,236,236,457,236,-90,297,121
-19,50,-20,121,126,163,163,236,310,310,200,-20,236,200,384,236,-55,261,85
50,85,89,156,89,200,163,200,310,273,200,52,126,236,420,200,85,261,191
15,85,52,156,52,200,89,200,310,347,163,126,126,200,420,200,85,226,261
15,50,89,156,52,126,89,200,236,347,126,126,89,200,420,200,156,191,297
85,121,163,191,126,89,126,163,89,310,163,89,89,126,384,163,121,191,261
-19,121,52,156,16,89,52,200,-94,347,89,89,126,52,273,126,15,121,191
15,121,52,156,-20,52,16,163,-131,273,163,89,89,126,273,89,50,121,156
50,85,16,156,-20,89,-20,163,-94,273,126,89,89,126,273,126,15,156,121
15,50,16,191,-20,126,16,200,-57,236,89,89,52,126,273,126,121,191,156
50,50,126,261,89,163,126,200,-57,200,126,89,89,126,310,163,191,191,156
50,50,126,226,89,126,52,200,-57,236,126,163,200,89,236,163,191,121,156
156,85,200,261,126,126,89,163,16,163,200,163,163,200,310,126,297,121,226
191,121,236,226,126,163,126,163,52,200,200,200,163,200,273,126,191,85,191
121,156,89,156,89,126,126,163,52,200,126,200,126,200,273,126,156,85,121
156,156,163,191,126,126,200,126,52,126,126,200,89,200,347,126,156,121,121
-19,85,89,156,163,163,163,163,-20,89,89,236,163,163,347,126,50,85,85
-19,156,89,191,236,163,200,126,-57,-20,89,236,200,236,347,126,121,85,85
50,121,126,121,200,126,163,89,-94,-57,89,200,163,236,273,126,15,15,50
-19,15,16,50,89,52,16,89,-167,-20,52,163,126,200,236,163,-19,-90,-19
50,15,89,15,89,16,16,52,-94,-20,89,163,52,236,347,163,-19,-125,-55
15,15,16,-19,52,16,-20,89,-57,89,126,200,163,163,310,126,-125,-125,-55
15,50,16,-19,52,16,16,89,-20,52,89,163,163,163,273,126,-55,-90,-19
85,85,89,-19,126,16,89,52,-20,52,89,126,126,126,273,126,-55,-55,50
50,50,52,-55,89,16,52,89,-57,89,52,89,126,126,273,163,-19,-19,85
156,50,163,85,126,52,163,89,52,52,126,126,89,200,347,126,156,121,156
156,156,236,121,200,89,200,126,89,163,126,200,163,163,310,89,156,156,191
121,261,236,121,236,126,236,126,126,126,126,200,163,200,273,52,261,191,191
226,226,310,156,273,126,236,89,163,89,200,163,163,163,347,52,226,191,156
191,191,236,121,236,126,200,126,52,126,163,163,200,126,273,52,226,191,121
261,226,310,191,273,126,236,163,126,89,163,200,126,200,347,52,367,226,156
261,261,310,226,273,163,236,163,236,163,163,310,163,163,384,89,332,226,121
191,297,273,261,236,236,200,200,236,163,126,347,163,236,384,89,437,191,121
261,367,347,297,310,200,273,200,236,126,163,273,200,236,384,89,437,156,85
191,297,200,261,200,200,163,200,200,126,126,236,236,163,347,163,367,85,50
191,261,200,261,163,200,200,163,200,52,126,236,163,200,420,126,402,156,85
191,226,236,191,200,126,163,126,200,52,126,236,163,163,384,126,226,156,85
