0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
121,-19,16,50,-204,89,52,52,89,-167,236,16,89,126,89,163,-19,-125,-90
-19,121,-57,15,-278,89,-94,16,-20,-167,126,16,16,89,16,126,-55,-125,-125
121,15,52,121,-131,89,-57,16,52,52,236,126,126,89,126,163,50,-90,-19
156,156,52,50,-94,52,-57,16,52,16,163,52,16,52,16,89,-19,-125,-125
85,156,-20,50,-131,16,-94,16,52,-20,163,89,52,126,16,126,85,-55,-19
156,15,89,121,-20,52,16,16,89,-20,200,89,126,126,89,126,85,50,15
85,191,16,50,-57,-20,-57,-20,-20,-20,126,52,52,89,16,89,-19,85,-19
156,121,89,121,52,126,16,89,16,89,163,163,126,200,163,200,50,226,121
121,226,89,191,52,163,16,163,52,163,89,200,52,200,52,163,-55,226,50
-19,297,-20,226,-20,200,-94,163,-57,163,89,236,52,200,16,163,-19,191,121
156,85,89,191,126,163,16,126,16,126,163,200,126,163,89,89,50,156,191
85,191,52,85,89,89,52,52,16,16,52,89,52,52,16,16,15,156,156
121,50,126,85,163,163,126,89,126,52,126,126,163,89,89,126,156,261,297
121,15,163,85,200,200,200,126,236,16,89,89,126,89,163,126,85,332,191
50,156,89,121,126,236,126,163,273,52,52,163,89,163,200,89,156,367,191
226,15,200,226,273,236,236,163,384,89,163,200,163,200,273,126,226,367,191
156,191,163,191,200,163,126,126,347,89,52,163,52,126,126,52,156,297,50
191,121,200,226,200,163,89,126,310,89,126,200,126,163,200,126,297,332,121
191,85,236,261,200,126,126,89,310,89,89,163,89,200,163,52,226,297,50
15,226,126,191,52,89,16,52,236,126,-20,163,16,126,126,89,156,191,-19
121,50,163,156,89,89,89,52,236,163,126,163,126,89,236,200,191,121,50
85,156,89,85,52,16,16,52,126,126,16,89,52,52,89,163,50,50,-90
50,156,89,121,89,89,16,89,126,236,52,163,126,163,163,236,191,121,85
121,50,200,191,200,163,163,163,236,236,126,200,163,163,163,200,226,156,121
50,226,126,156,126,163,89,163,163,236,52,163,89,163,52,200,226,156,121
156,85,236,226,236,236,200,236,273,310,163,200,200,200,236,236,367,261,297
191,191,310,226,236,200,310,273,347,310,89,163,163,163,200,236,297,261,191
226,226,310,226,200,236,310,310,310,273,126,200,236,236,273,236,367,297,261
332,85,420,261,310,236,420,310,384,273,236,200,310,236,273,200,332,261,226
226,297,310,226,163,200,273,273,273,236,126,200,200,236,163,200,261,226,191
297,191,347,261,200,273,310,310,236,310,273,310,273,310,273,273,367,261,297
367,226,347,261,200,236,310,310,200,236,200,273,200,236,200,163,226,191,156
261,297,273,261,126,236,200,273,126,273,163,273,200,236,163,236,191,191,191
297,121,310,226,236,236,273,273,200,273,236,236,273,273,273,273,156,191,191
191,297,163,156,200,200,236,273,126,273,126,200,200,200,200,236,50,191,85
226,191,163,226,273,273,273,273,126,310,200,273,310,200,236,273,156,226,226
226,191,200,226,273,236,347,236,126,163,163,200,236,163,126,163,50,226,85
85,297,126,226,163,236,200,200,52,126,126,236,163,200,89,126,121,226,121
226,121,236,261,310,273,236,236,126,163,236,273,273,273,236,126,191,226,226
191,297,200,226,273,236,200,200,126,126,126,273,163,236,52,89,85,226,121
191,226,200,261,310,236,200,200,163,163,200,310,236,236,126,200,226,297,226
226,191,236,261,347,236,273,200,200,163,163,310,236,200,163,163,121,261,121
121,402,89,191,273,163,163,163,126,200,52,273,163,163,89,126,85,261,156
191,191,126,226,384,236,310,200,200,236,200,273,273,163,200,163,156,367,297
156,261,126,191,347,200,273,236,200,200,163,163,200,126,126,126,85,367,226
156,261,126,226,347,273,273,273,200,273,200,200,236,200,200,163,226,367,367
226,191,236,297,384,273,347,273,273,310,163,236,236,163,163,163,191,261,297
85,367,126,226,236,200,236,236,236,273,52,200,126,126,16,163,121,191,226
226,156,126,297,273,273,310,273,310,273,200,273,200,200,200,163,226,226,332
226,226,126,226,200,200,236,236,310,163,126,200,89,163,163,52,156,156,191
121,261,89,191,126,200,126,163,273,126,126,236,126,200,163,126,261,121,261
191,121,236,226,236,200,236,163,310,126,200,200,200,126,200,163,226,85,226
85,226,126,156,126,126,200,126,200,52,89,126,89,89,163,126,156,85,121
191,85,163,226,163,200,273,163,200,126,200,163,163,126,310,200,226,85,226
226,156,163,156,163,163,273,163,200,126,126,163,126,89,126,126,85,15,85
50,226,52,156,89,126,163,126,126,163,89,200,126,163,89,126,121,15,121
121,15,126,226,163,163,236,163,163,126,126,200,163,200,236,163,156,15,156
15,156,16,156,89,163,126,163,52,52,16,126,52,126,163,89,85,50,85
85,50,126,226,200,163,163,163,52,126,163,200,163,200,236,126,261,85,226
191,50,200,226,236,126,236,126,89,52,163,200,163,200,126,52,191,50,121
121,226,126,226,163,52,126,89,-20,16,89,236,126,200,126,89,191,50,121
191,50,200,261,236,89,236,52,52,-57,163,236,200,200,236,126,261,121,191
85,191,163,226,200,52,163,16,16,-94,126,200,126,163,126,52,191,121,50
121,156,236,261,236,52,126,52,16,-20,200,273,236,200,126,89,367,121,121
226,121,347,261,273,16,163,52,89,16,236,236,236,126,89,52,261,50,85
85,226,200,156,126,-57,16,16,16,16,126,200,126,126,126,52,226,15,85
156,15,236,226,200,16,163,52,89,16,236,200,236,200,273,89,297,85,156
156,156,236,191,126,16,89,52,52,-57,163,126,126,126,89,16,191,15,15
191,156,200,191,16,16,-20,16,-20,-57,236,200,163,163,126,52,297,-19,85
297,85,273,226,52,16,89,52,52,-94,273,200,163,89,163,52,261,15,50
156,297,163,191,-57,-20,-20,16,-20,-94,126,200,52,52,52,89,191,15,15
226,121,236,226,52,89,89,89,89,16,200,200,163,126,126,126,297,85,156
156,191,200,121,52,52,126,89,163,16,89,126,89,89,-20,89,156,15,85
121,191,126,85,16,52,89,126,126,126,126,126,89,126,89,163,156,50,156
226,15,200,85,89,89,200,163,236,200,236,126,163,126,236,200,121,85,156
121,156,52,50,-20,89,126,200,236,236,126,89,52,52,126,163,15,121,121
156,-19,89,50,52,126,236,236,310,273,200,89,163,89,236,200,121,156,261
121,-19,126,15,52,89,273,200,347,200,163,16,126,16,163,126,50,156,156
15,85,126,50,16,126,163,236,236,273,126,52,126,126,126,163,156,191,191
191,-19,273,121,200,163,200,273,273,310,236,163,200,163,163,236,191,226,261
191,191,163,85,89,126,163,236,273,273,163,163,89,126,163,163,121,191,156
156,50,163,121,126,126,163,200,310,273,273,163,200,200,273,200,226,156,297
156,50,200,121,89,52,126,126,310,236,236,126,163,126,163,126,156,85,156
121,156,163,85,-20,16,16,89,200,236,163,126,89,126,89,126,191,121,191
226,-19,273,121,89,89,163,89,273,236,236,126,200,126,236,163,261,156,261
156,156,163,85,52,126,89,126,236,200,126,89,89,89,126,126,121,121,156
156,85,163,156,89,126,16,126,200,273,200,163,163,126,126,163,191,50,191
226,50,200,156,126,126,89,89,200,200,163,163,126,126,89,89,85,15,50
50,191,16,85,-20,89,-20,89,89,236,52,126,52,126,52,126,15,15,15
85,-19,52,121,52,126,126,163,200,310,163,200,126,200,273,200,85,50,156
15,121,16,50,52,89,163,163,200,273,52,126,16,126,163,163,15,15,50
15,85,16,85,16,89,163,126,200,200,89,163,89,200,200,200,121,50,156
121,-55,89,85,89,89,200,89,200,163,89,126,126,163,200,163,50,15,85
-55,50,-57,-19,-57,89,16,89,89,126,-20,52,16,126,89,126,-55,50,50
-19,-125,-20,15,52,126,126,163,126,200,89,126,126,200,200,163,50,85,156
15,-55,-20,-55,52,89,163,126,163,89,16,89,52,126,89,89,-90,15,15
-55,15,-94,-19,16,126,89,126,89,52,52,89,89,163,126,126,-19,15,85
50,-90,52,50,89,126,163,126,52,52,126,163,163,163,200,163,-19,15,50
-19,85,-20,50,52,52,126,89,16,16,52,163,89,126,89,89,-55,15,-19
121,-19,89,121,126,89,200,89,52,16,200,200,200,200,236,126,50,85,85
121,50,89,121,89,163,200,163,16,-57,89,200,126,236,163,126,-90,85,-125
-55,191,-57,191,-20,236,52,236,-94,16,-20,273,16,310,89,236,-55,121,-90
15,50,16,297,89,310,163,310,16,89,52,310,52,310,126,236,50,121,15
-19,226,-20,261,89,236,126,273,52,16,-20,236,16,200,52,163,85,50,50
85,85,126,261,163,236,126,236,89,52,126,236,163,236,126,200,226,85,226
156,15,200,156,200,200,126,236,126,89,126,126,126,200,52,200,121,50,156
50,121,52,85,89,163,16,200,52,126,89,163,89,200,52,200,121,85,226
226,-90,236,85,236,200,163,200,126,163,236,163,236,200,200,200,226,85,332
191,50,236,50,200,200,126,163,89,52,163,89,163,126,89,126,156,121,226
156,15,273,85,163,200,126,163,89,52,200,126,236,200,200,163,261,156,297
226,-55,236,50,236,200,236,163,163,89,236,89,236,163,200,163,85,121,191
50,121,52,-55,89,126,89,126,89,126,126,89,163,126,126,163,15,85,156
156,-19,126,15,163,89,163,89,126,163,236,126,236,126,236,163,121,85,156
121,85,163,-19,126,-20,89,16,126,52,163,89,163,16,89,89,50,50,-19
121,85,200,15,163,-20,52,-20,52,16,163,126,200,89,163,89,156,85,50
226,-19,273,85,310,16,163,-20,52,-20,200,126,200,89,273,16,121,156,15
50,156,89,50,200,16,89,16,16,-57,89,52,126,52,163,-20,50,156,50
85,15,126,121,236,126,200,89,126,89,163,126,200,89,236,52,156,226,191
121,121,126,121,163,89,163,89,200,163,89,126,89,52,89,89,85,191,85
85,156,89,85,52,52,16,89,236,200,89,126,89,126,126,126,121,121,121
156,-19,89,50,16,52,52,52,310,163,126,126,52,52,163,126,85,-19,15
15,121,-94,-19,-204,-57,-131,-20,163,126,-20,52,-94,-20,-57,89,-55,-90,-195
15,-19,-57,15,-241,-57,-167,-57,163,200,52,89,-57,52,-20,126,15,-55,-90
15,15,-20,-19,-204,-20,-131,-20,200,163,-20,52,-94,16,-20,89,-90,-19,-90
-19,121,-57,-19,-204,16,-131,52,236,236,-20,52,-57,16,16,163,-19,50,121
121,-55,52,50,-20,126,52,126,236,273,89,89,52,52,52,200,50,85,191
50,121,-20,15,-20,16,-20,89,126,273,-20,52,-94,16,-94,163,-19,15,85
85,85,16,85,89,52,52,89,200,310,16,163,-20,89,16,163,121,85,191
156,85,52,121,200,89,163,126,273,236,-20,163,-57,89,52,126,50,121,85
50,226,-20,156,126,163,52,126,200,236,-57,163,-57,126,16,163,85,156,85
121,50,126,226,236,273,163,163,273,273,52,200,89,200,163,200,156,191,121
-19,226,52,226,126,236,16,126,163,163,-57,163,-20,89,52,126,85,156,-55
-19,191,89,261,89,273,-94,126,89,126,16,200,52,163,52,200,261,191,85
156,191,236,297,126,310,-57,163,52,89,126,236,89,163,52,163,261,226,50
191,402,200,297,52,273,-131,126,-94,52,126,236,89,200,16,163,297,261,85
297,226,347,402,200,310,16,126,-57,89,273,310,200,273,163,200,402,332,191
261,332,310,332,126,236,52,89,-20,52,163,236,126,200,52,126,297,297,85
191,332,273,297,126,200,89,126,16,126,163,236,163,200,89,200,402,297,261
332,191,310,297,236,200,236,126,89,163,200,200,200,163,163,236,332,261,226
226,332,200,156,200,89,126,89,16,236,89,126,89,126,52,236,226,226,226
226,85,200,121,347,89,200,89,52,310,200,163,200,163,163,273,226,226,402
156,85,163,15,310,89,200,126,89,200,126,89,89,126,16,163,50,191,261
50,121,89,15,310,126,200,126,89,126,126,126,126,126,126,163,85,226,332
121,15,200,50,420,236,310,126,200,89,163,126,163,163,236,126,85,261,261
50,191,89,15,310,236,200,163,163,52,52,89,126,163,126,126,50,261,191
121,50,163,50,347,310,236,200,236,126,163,126,236,200,236,200,156,261,332
121,85,163,85,273,273,236,200,310,126,89,89,163,126,126,163,121,191,226
50,156,126,121,163,200,126,200,273,200,89,89,126,126,126,163,226,191,261
226,15,273,191,200,236,200,236,384,236,236,89,236,89,273,163,297,226,297
191,191,236,121,126,163,89,236,347,236,126,16,126,89,126,126,191,226,191
226,85,236,121,200,200,126,273,347,347,236,89,200,163,200,200,261,226,332
297,85,310,121,310,89,200,200,347,273,200,126,200,89,163,163,191,121,226
191,261,236,50,310,-94,126,89,236,200,89,126,163,52,126,126,156,85,191
191,50,236,50,420,-94,273,52,310,200,126,89,200,89,273,126,85,121,191
50,85,89,-55,347,-131,200,52,273,126,16,16,89,52,163,89,-90,50,50
85,50,89,15,310,16,163,52,273,126,126,89,163,89,163,126,85,85,156
226,15,273,50,347,89,236,89,310,52,200,89,200,89,163,89,121,85,85
121,156,200,50,163,126,126,89,236,52,89,89,126,89,126,89,156,121,121
191,-19,273,121,236,273,200,163,236,126,200,126,236,126,236,126,261,121,226
121,85,163,50,163,236,126,163,163,126,89,52,126,89,89,52,121,50,121
50,85,89,85,126,273,52,200,126,200,126,126,126,163,163,126,191,121,297
121,-19,126,121,126,273,126,236,200,200,163,126,163,163,126,89,121,156,297
-19,156,16,50,-57,200,16,236,126,200,52,89,89,89,16,89,50,121,297
50,-55,52,50,16,200,89,236,163,273,126,52,163,126,236,126,121,191,437
15,-19,16,-19,89,126,163,163,236,200,52,-20,126,89,200,52,-19,261,332
-19,15,-20,-55,163,126,200,200,273,310,89,16,200,89,200,126,15,367,437
15,-90,52,-19,384,200,384,236,384,310,126,16,236,89,273,200,-55,332,367
-125,121,-57,-55,310,200,273,236,273,200,16,52,89,89,126,126,-125,226,191
15,-19,52,50,384,310,273,273,273,200,126,126,200,200,200,163,85,191,261
121,50,126,156,384,347,273,273,236,89,126,126,163,163,126,126,50,156,121
85,156,89,156,273,347,163,236,89,52,126,163,163,200,126,163,156,121,121
191,15,200,191,310,310,273,163,89,16,273,163,273,200,200,163,226,50,85
121,191,126,156,89,236,89,126,-57,-20,126,126,126,163,16,126,85,15,-55
85,85,126,191,16,236,16,126,-94,16,200,163,163,200,126,200,191,50,50
156,85,163,191,89,163,163,89,-20,16,200,163,163,200,163,126,85,15,-19
85,226,89,121,89,16,126,52,-57,52,163,163,163,126,126,126,50,-19,-19
