0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
85,50,126,261,200,126,273,273,310,310,200,16,236,163,89,163,191,15,437
50,-19,163,121,273,310,200,163,200,-204,89,-20,236,200,126,89,156,156,332
156,85,200,121,347,273,310,200,200,-57,89,89,236,273,163,126,156,191,402
297,156,236,156,494,273,457,273,273,126,126,200,273,310,200,163,191,226,402
226,156,236,191,494,273,420,310,236,126,163,163,310,273,200,163,226,226,367
85,121,200,226,384,273,347,347,236,126,89,126,273,236,200,200,226,297,437
121,50,200,261,347,347,420,420,273,236,126,126,236,273,200,200,261,226,473
191,-19,236,226,347,384,457,494,236,273,126,126,200,273,200,200,226,226,543
156,-90,236,191,310,384,457,494,236,236,163,126,236,236,200,200,191,226,543
121,-19,236,191,273,347,420,494,236,236,200,126,273,200,163,200,226,191,543
85,50,236,261,310,347,384,420,200,273,200,126,236,200,200,200,261,261,613
85,156,310,367,347,347,420,384,126,236,200,163,273,200,236,163,332,226,437
121,191,310,367,347,273,347,236,52,52,163,236,236,89,200,126,297,226,297
121,121,273,226,273,89,310,89,16,-57,163,273,200,-20,200,89,261,156,226
50,50,236,121,163,-57,236,-20,-57,-94,126,236,236,-94,163,89,261,-19,121
15,-19,200,15,89,-167,163,-94,-131,-57,52,200,163,-94,163,52,226,-55,15
-19,-19,200,-19,16,-241,126,-167,-57,-20,52,273,52,-94,163,52,191,-195,-55
15,50,163,15,-94,-241,52,-204,-57,-57,16,273,-20,-57,163,126,156,-231,-90
15,50,89,50,-167,-241,16,-204,-57,-57,16,200,-20,-57,89,163,121,-231,-90
-19,85,52,85,-167,-204,-20,-204,-94,16,16,163,16,-20,89,126,50,-266,-160
-125,50,16,50,-131,-167,-20,-204,-131,-20,16,126,16,16,89,126,15,-160,-125
-125,-19,16,15,-131,-94,-57,-167,-131,-94,52,89,16,52,89,89,50,-160,-160
-19,50,16,15,-167,-57,-167,-167,-131,-94,52,126,-20,52,52,126,50,-160,-55
-19,85,-20,15,-94,-94,-131,-204,-57,16,52,126,16,52,89,126,15,-55,85
-19,85,-57,-19,16,-94,-20,-241,-20,-20,16,89,16,-20,126,126,-19,-55,85
-55,50,-131,15,16,-131,-20,-241,-20,-20,16,52,-20,-57,89,126,-55,50,156
-125,85,-94,50,52,-131,52,-167,52,16,-20,52,52,-20,52,126,-19,85,261
-125,156,16,85,126,-94,126,-94,200,89,16,89,200,52,89,126,50,156,332
-55,121,126,50,200,-94,200,-94,273,89,16,126,273,52,163,126,121,261,332
50,85,200,15,236,-57,163,-20,236,126,126,126,200,52,163,163,156,261,261
121,85,236,50,126,16,126,16,236,163,163,89,163,52,126,163,156,332,261
156,121,273,85,126,52,163,52,273,163,200,163,163,126,163,126,191,332,261
226,226,273,191,163,89,200,16,273,163,163,200,200,163,163,126,191,297,191
191,191,236,226,163,126,163,52,236,126,89,200,200,200,163,163,191,332,226
191,226,236,226,163,236,163,126,236,236,89,200,236,236,163,200,226,297,191
191,297,200,261,163,310,163,200,236,273,126,200,200,273,126,200,226,297,261
191,261,163,261,163,347,126,236,200,236,126,163,126,310,89,200,226,332,297
156,226,163,332,126,347,89,273,200,163,126,163,89,310,89,200,261,261,261
121,226,200,367,126,310,89,310,163,236,163,200,163,310,52,200,261,332,297
191,261,200,402,163,347,89,347,126,384,163,236,200,347,52,200,297,261,261
226,226,163,332,126,347,89,384,126,347,89,200,89,347,89,236,261,297,297
226,226,126,261,89,310,126,384,163,310,89,163,89,384,126,236,191,297,367
261,297,126,191,52,236,52,420,89,310,126,126,163,384,126,236,191,191,297
226,261,89,156,52,236,16,420,52,273,89,163,163,347,126,236,121,191,297
121,156,89,121,52,236,52,420,16,273,89,163,163,273,126,236,121,121,226
121,156,52,50,89,236,89,347,52,200,126,163,163,236,126,200,50,121,261
156,121,52,-19,126,236,126,273,126,126,200,126,236,236,126,163,15,121,261
156,156,89,50,163,273,163,236,52,89,236,163,273,310,163,163,50,50,191
156,156,163,85,236,310,126,200,52,126,200,126,310,347,126,200,15,85,226
156,50,163,50,310,310,163,236,89,200,200,126,310,347,163,200,15,50,226
156,50,126,15,310,273,200,236,126,236,163,89,310,273,163,200,-19,15,191
50,15,52,-55,310,163,236,200,126,236,126,52,310,200,163,163,-55,85,261
85,-19,52,-19,310,126,273,163,200,200,200,89,310,163,163,163,-19,85,226
156,15,89,15,273,163,236,200,236,200,163,89,273,200,163,200,-19,156,226
156,15,89,15,236,163,236,200,236,236,163,126,273,200,163,200,-19,156,226
121,15,126,-19,236,126,236,236,236,273,200,126,236,163,163,163,-19,85,156
85,50,89,15,200,126,236,236,236,310,163,89,163,200,163,163,-55,156,156
85,85,89,85,163,200,200,310,163,347,163,126,89,273,126,200,15,121,85
156,121,126,121,163,200,200,236,163,310,163,126,200,236,126,236,121,85,121
261,85,163,50,236,163,236,126,236,236,236,126,310,163,126,200,156,-19,191
297,50,163,50,310,163,273,89,347,200,236,89,347,126,200,200,156,-90,191
191,15,89,85,347,163,273,126,347,200,126,89,273,163,200,163,121,15,156
121,50,52,121,273,200,163,163,236,163,126,89,200,200,200,200,121,-19,15
156,121,89,191,200,163,89,126,163,200,126,126,163,163,163,200,156,15,-55
226,226,126,226,236,89,163,89,236,236,163,200,200,126,200,163,191,50,-19
332,332,200,261,236,52,163,16,200,200,236,273,200,89,200,126,226,15,-90
297,297,200,226,126,-20,52,-57,126,163,200,236,126,52,200,126,156,85,-90
226,261,126,121,16,-94,16,-57,126,89,163,236,89,52,163,126,50,50,-90
226,297,89,50,-20,-131,16,-57,126,89,163,273,89,16,163,126,15,15,-90
261,297,126,15,52,-167,89,-57,200,89,163,236,163,52,163,52,50,85,50
261,297,200,85,126,-131,126,-20,163,89,236,236,236,52,163,16,156,50,15
297,332,236,191,126,-57,89,-20,126,16,273,273,126,16,126,52,156,85,50
297,297,236,156,163,52,126,52,163,16,310,310,89,16,126,89,156,121,121
297,332,236,191,236,163,200,126,236,89,310,310,163,52,89,89,191,121,191
226,261,273,191,236,163,236,163,273,163,273,273,163,89,89,126,156,156,297
297,261,236,156,273,200,273,200,273,236,310,236,163,89,126,163,121,121,261
367,297,273,85,310,163,347,236,200,236,310,200,163,126,163,126,121,191,297
332,261,310,50,384,126,457,273,236,236,310,236,236,52,200,126,156,261,332
297,226,347,50,384,126,494,310,236,236,310,200,200,-20,163,126,156,226,261
226,156,310,15,273,89,457,310,236,236,236,163,126,16,200,126,121,297,261
191,156,236,15,236,126,457,273,310,273,200,163,126,16,273,126,121,261,191
156,121,200,15,200,126,457,273,347,310,163,126,200,-20,273,126,191,261,226
191,85,236,50,200,163,420,310,384,347,236,126,236,-57,273,163,261,261,226
226,156,347,156,236,273,384,310,310,236,310,163,200,-20,236,89,332,226,121
226,297,384,297,200,347,310,236,236,163,273,236,126,16,200,16,367,332,85
297,437,420,402,200,457,236,200,236,126,273,236,163,-20,200,-20,473,332,50
402,367,457,437,236,457,200,200,236,200,310,200,200,-20,200,16,508,332,85
402,226,457,402,310,384,200,200,273,200,310,163,126,16,163,52,473,332,156
332,261,420,402,236,310,200,200,236,163,310,163,52,52,126,16,473,191,121
367,297,384,402,163,273,236,200,310,200,310,163,52,126,163,89,437,226,156
402,297,384,367,126,236,200,236,273,310,310,163,52,163,200,126,402,226,121
332,261,310,367,89,200,126,236,126,273,273,163,52,89,126,126,332,191,50
156,121,163,297,52,126,89,200,89,163,200,126,52,126,126,126,261,191,50
85,156,126,226,-20,52,89,163,126,163,163,89,89,126,126,163,226,85,15
50,121,89,156,-57,16,89,126,200,126,126,16,89,126,163,163,121,85,15
15,50,52,85,-94,16,126,89,236,89,126,16,52,89,200,126,85,85,-19
85,85,52,121,-57,52,126,89,200,89,163,52,52,89,236,89,85,50,-90
156,121,89,156,-20,89,52,89,126,52,200,89,89,52,200,89,121,85,-55
226,156,163,226,52,200,52,89,89,89,236,126,163,52,200,89,156,85,-90
191,121,200,226,163,273,126,163,126,52,236,52,200,89,200,89,156,156,15
121,156,200,226,273,310,200,200,163,16,163,52,200,126,236,126,156,191,50
121,226,163,226,273,310,200,200,126,-57,200,89,273,126,273,163,121,121,-19
121,156,126,121,273,200,200,126,126,-20,200,89,273,126,273,126,50,156,85
156,121,126,85,347,163,236,126,126,52,200,163,273,163,273,126,85,85,85
156,121,89,121,273,163,200,200,89,52,126,126,200,200,200,163,85,121,121
156,85,89,85,200,126,200,236,89,52,89,89,200,200,200,163,50,156,156
191,-19,126,50,163,126,163,163,89,16,200,89,273,163,200,126,85,85,50
226,-19,200,50,163,52,126,89,52,16,236,89,273,89,200,89,50,121,85
191,85,273,15,126,52,126,126,52,52,236,126,200,52,200,89,50,85,85
226,121,236,15,89,89,126,126,89,-20,236,126,200,89,200,89,50,50,121
156,15,126,-19,52,89,126,52,163,-131,163,126,236,126,236,89,15,15,156
85,-55,126,15,89,89,163,52,200,-20,163,126,236,89,236,89,-19,-55,85
85,-19,126,50,126,52,163,52,200,163,200,126,200,89,163,89,-19,15,156
156,-19,163,85,200,89,163,89,163,163,236,89,163,126,163,89,50,50,191
226,50,163,121,200,89,126,126,163,52,236,126,163,89,126,52,85,15,156
156,85,126,121,163,16,126,89,236,52,163,126,89,16,126,52,85,50,191
121,121,89,85,89,-57,126,52,200,126,163,126,16,-20,126,52,85,15,50
121,15,52,15,-57,-131,16,16,89,52,163,52,-20,-57,89,52,50,15,50
156,-55,-20,-90,-167,-167,16,16,126,126,163,52,-57,-94,89,52,50,-19,121
191,15,-20,-125,-131,-167,52,89,163,236,163,52,-57,-131,89,52,50,-19,156
85,-19,-20,-125,-57,-131,126,89,200,236,52,52,-57,-131,89,52,15,85,191
50,-90,16,-160,-20,-94,163,126,310,200,52,52,16,-94,126,16,15,50,121
15,-125,-20,-125,16,-20,200,163,347,273,52,52,52,-57,163,52,-19,121,156
-19,-125,-94,-55,52,52,163,200,347,347,16,89,-20,-20,163,126,15,191,156
-55,-125,-131,-55,89,163,163,163,310,236,-20,52,-57,-94,89,89,85,156,121
-19,-160,-57,-90,163,200,200,52,310,52,16,-20,-20,-131,89,16,156,191,226
-19,-160,-20,-125,273,163,200,52,310,16,52,-20,16,-94,89,16,156,121,226
-19,-160,16,-90,310,163,200,52,273,89,89,16,16,-57,89,-20,121,156,156
-19,-160,16,-19,310,163,163,52,236,89,52,52,52,-20,52,16,121,191,85
85,-90,89,85,273,126,52,52,163,52,89,89,126,-20,52,-20,156,156,-19
85,15,89,121,163,89,-57,16,89,89,89,126,89,-57,16,-20,226,191,-19
50,156,126,156,52,-20,-167,16,16,126,126,126,-57,-94,16,16,261,85,-55
85,156,126,156,-94,-94,-241,-20,-57,16,126,89,-131,-94,-20,52,226,15,-125
156,50,89,50,-167,-167,-241,-94,-94,-57,89,16,-94,-94,16,52,121,-55,-160
156,-19,52,15,-204,-167,-204,-131,-94,-57,89,52,16,-57,16,52,121,-125,-231
121,-55,52,15,-167,-204,-241,-131,-94,-57,52,52,-20,-57,-20,16,121,-90,-231
50,15,52,-19,-167,-167,-204,-131,-94,-57,16,52,-57,-94,-20,-20,121,-90,-231
85,85,126,50,-94,-94,-167,-94,-131,-57,52,52,-57,-20,-20,-20,156,-90,-231
85,85,126,85,16,16,-167,-57,-167,16,52,52,16,52,-20,16,156,-55,-125
156,121,163,85,89,89,-167,16,-204,89,126,89,89,89,-20,52,226,-90,-160
156,156,236,121,126,52,-131,16,-204,16,126,89,89,52,-57,52,226,-55,-125
156,121,236,121,89,-20,-94,-57,-204,-57,163,126,52,16,-20,16,226,-19,-125
121,226,200,191,16,16,-57,-57,-167,-57,163,163,-20,-20,-20,-20,191,-19,-90
50,297,200,226,-20,89,16,-20,-167,16,89,163,-57,16,16,16,191,121,15
50,297,236,297,16,200,52,52,-241,89,89,163,52,89,52,52,156,121,-55
121,191,236,261,16,236,52,52,-278,52,163,89,200,89,52,126,50,121,-55
85,121,163,156,-57,163,89,16,-204,126,200,89,273,89,89,126,15,85,-90
50,156,89,121,-57,126,89,16,-131,89,163,126,236,89,52,163,15,15,-160
15,121,126,85,-57,52,126,-57,-94,16,89,89,126,52,52,163,50,85,-125
121,156,200,156,-94,89,163,-57,-20,-94,126,89,89,89,89,126,156,85,-125
191,191,200,156,-94,163,126,-57,16,-57,200,89,89,126,89,89,156,85,-19
191,191,163,156,16,163,163,-20,126,89,163,89,126,163,52,126,121,85,121
191,156,200,121,126,163,200,16,236,200,163,89,163,126,52,163,85,-19,156
191,15,163,50,163,52,236,16,310,163,163,52,163,52,52,126,50,15,261
156,-55,163,-55,200,-20,273,16,310,126,163,16,200,16,89,126,-19,-19,226
85,-19,126,-90,163,-57,273,52,273,126,126,52,200,16,89,126,-55,15,261
-19,-55,89,-125,126,-57,310,52,347,126,89,52,200,16,126,126,-55,50,367
50,-19,126,-125,126,-94,310,52,420,89,126,52,163,16,163,126,15,-19,332
121,-19,89,-195,52,-167,310,52,420,89,126,52,89,16,200,163,15,-19,367
85,-55,16,-231,16,-204,273,52,457,126,89,52,126,52,236,163,-19,-55,367
