0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
367,156,310,156,384,163,420,200,420,273,310,200,384,200,384,163,367,156,508
473,85,531,226,494,163,494,52,531,163,604,200,568,236,568,163,508,85,402
402,-19,531,85,457,-20,420,-241,347,-57,457,89,457,126,457,-57,332,15,226
332,50,457,191,384,-20,273,-388,310,-241,494,163,494,163,420,-131,473,50,15
437,121,568,261,494,52,384,-315,384,-57,494,126,568,200,568,-20,402,-19,85
50,-160,273,50,273,-20,200,-241,273,-20,200,89,384,126,420,52,226,15,50
15,-336,273,50,273,16,310,-131,457,-131,347,89,531,163,568,89,261,121,191
-55,-407,200,-125,273,-20,420,-20,420,16,163,-94,420,16,494,126,-19,156,332
-195,-336,52,-160,200,89,384,273,384,273,126,-131,384,16,420,200,15,297,508
15,-266,236,-90,420,200,678,678,641,604,200,-131,531,89,531,347,50,402,825
-125,-407,126,-160,347,163,568,678,531,494,52,-167,457,89,420,347,-19,367,684
-55,-407,310,-19,494,236,604,678,641,384,347,-94,641,126,568,347,226,367,684
85,-266,420,15,568,236,641,641,568,494,420,-94,604,89,531,310,191,261,649
50,-125,347,121,420,236,384,494,347,347,420,52,531,126,457,273,297,191,402
226,15,531,261,494,273,457,273,531,163,531,163,678,236,604,273,367,191,261
50,-125,347,226,310,89,310,-57,420,52,347,126,494,200,420,126,261,121,15
121,-90,420,332,273,89,236,-131,310,89,494,200,568,236,420,89,508,15,-55
226,-55,494,332,347,52,236,-241,200,16,494,200,531,236,457,126,402,-90,-195
-19,-90,310,261,163,16,52,-315,126,-20,310,200,384,236,310,126,332,-55,-231
543,261,604,297,678,420,678,604,604,384,531,273,641,273,641,420,543,332,613
332,-55,457,85,568,273,604,420,384,163,310,126,457,89,494,310,332,261,543
191,-160,420,85,494,236,531,384,457,200,384,126,531,89,457,200,473,297,649
473,50,494,156,604,236,678,384,568,310,420,163,531,163,494,200,402,226,719
50,-266,200,85,89,236,52,126,200,16,347,52,273,200,347,200,332,-19,191
-442,-547,52,-19,-57,126,-20,16,89,-20,-20,-20,-20,89,89,126,50,-125,50
-653,-477,-20,85,-94,52,-94,-20,89,16,89,163,89,126,163,126,261,-125,50
-407,-442,273,85,163,52,236,16,310,52,200,163,200,163,310,126,226,-90,156
-864,-688,-94,-90,-131,-57,-94,-94,52,-57,-131,126,-57,52,52,52,15,-125,-19
-618,-688,200,-55,163,-57,126,16,273,16,273,163,310,89,420,126,297,-55,191
-688,-794,163,-195,126,-131,126,-57,200,52,-20,52,52,16,200,52,-55,-90,85
-723,-547,-57,-160,-94,-167,-131,-94,52,-57,52,163,89,52,163,52,50,-125,-19
-231,-371,273,-90,163,-57,163,-57,236,-57,273,163,273,126,347,89,85,-90,85
-547,-512,-57,-231,-167,-131,-204,-167,-94,-94,-20,89,-57,89,-57,16,-160,-231,-125
-195,-231,126,-55,52,-57,-94,-131,52,-57,310,200,200,200,200,89,156,-195,-19
-90,-160,126,-55,52,16,16,-167,16,-94,126,163,16,200,52,52,-55,-160,-55
-231,-125,-131,-55,-167,16,-241,-204,-131,-167,16,236,-57,163,-57,16,-19,-125,-90
332,121,200,50,200,89,126,-94,89,-20,310,236,163,163,200,52,156,-19,50
226,156,-94,-19,-94,16,-131,-94,-167,-20,-20,89,-131,16,-131,-20,-125,-90,-160
437,402,16,156,-20,52,-131,-20,-20,-57,347,200,126,89,126,52,191,-19,-55
402,261,126,191,89,126,89,52,52,52,236,126,89,89,89,89,85,85,15
-160,-19,-94,191,-94,89,-131,-20,-131,16,52,126,-20,52,-57,52,85,85,-55
85,50,347,261,310,89,236,16,163,126,420,163,310,52,273,16,332,121,156
-336,-231,200,85,163,16,89,-57,-20,89,16,52,52,-57,-20,-20,50,121,15
-442,-336,273,191,236,52,126,16,89,16,200,163,236,52,200,52,332,156,156
-371,-583,457,191,457,163,420,89,236,89,163,89,200,89,273,89,226,156,226
-899,-864,89,15,126,126,89,16,16,16,-94,52,16,-20,16,16,50,121,50
-583,-688,384,50,384,200,347,52,273,16,310,126,384,89,384,52,226,156,226
-829,-899,200,-90,200,163,236,16,126,52,-20,16,126,52,126,52,-125,85,85
-1040,-1075,52,-90,89,126,89,89,163,89,89,89,200,126,236,126,50,50,85
-794,-1181,273,-90,310,126,347,126,347,163,163,52,273,126,347,89,50,15,226
