0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
-1850,-2096,-425,-618,-204,-351,-204,-425,16,-351,-425,-683,-204,-351,-388,-535,-688,-442,-231
543,613,163,191,16,273,-167,-94,-131,89,310,310,273,200,273,236,261,437,-55
719,367,347,297,273,273,200,-20,163,89,200,236,273,126,236,89,156,85,156
367,1212,16,191,16,89,-94,-204,-94,52,16,236,52,89,16,89,121,261,-125
684,332,347,473,310,384,200,52,52,236,384,457,347,273,347,273,402,367,156
508,825,126,226,126,163,52,-94,52,-131,52,163,200,-20,16,16,121,85,85
437,825,126,297,126,310,16,-20,-20,126,236,420,310,236,236,236,367,437,15
684,261,420,367,347,347,310,52,236,126,310,310,384,163,200,89,297,121,191
367,1106,52,156,16,52,-94,-204,-57,-57,16,200,89,52,-94,-20,85,156,-125
649,367,310,402,236,347,163,52,52,163,384,531,384,347,310,236,402,332,85
578,684,163,226,163,89,163,-57,89,-131,52,200,200,52,16,-57,85,-19,50
402,965,89,297,52,236,-57,16,-94,163,200,457,236,310,126,200,332,437,-55
684,226,457,437,310,384,236,163,163,163,347,420,347,236,200,89,332,191,191
332,1141,126,156,-20,126,-94,-20,-57,-57,52,273,89,16,-131,-20,85,156,-55
508,473,384,367,200,384,89,163,16,236,384,568,347,310,273,236,367,402,85
543,543,273,191,200,163,126,-20,126,-57,126,163,200,-57,-20,-94,50,-55,85
297,1001,16,121,-20,89,-131,-131,-94,89,89,273,89,89,-20,52,191,332,-125
684,85,420,297,347,310,200,16,126,163,347,347,310,126,163,89,297,226,121
402,895,126,121,89,16,-94,-167,-20,-94,16,126,52,-57,-204,-94,50,85,-90
508,473,310,367,200,273,-20,52,-20,273,384,457,273,236,200,200,402,402,-19
649,297,420,332,273,163,163,89,236,52,200,200,236,16,52,-57,226,-19,121
226,930,89,191,16,89,-131,-20,-20,52,52,236,89,52,-57,52,261,297,-90
578,15,457,437,347,384,236,163,200,236,384,384,310,273,236,200,437,261,191
402,754,200,156,163,89,89,-20,126,-57,16,126,52,16,-94,-20,85,15,50
437,543,273,226,273,236,89,89,52,236,310,457,200,310,273,236,332,367,50
649,121,457,191,420,200,347,163,310,126,273,273,236,126,200,89,121,15,261
226,895,89,15,89,52,-94,-20,16,52,52,163,-20,16,-57,52,15,226,-55
543,50,494,332,420,347,200,236,236,347,457,384,273,310,347,310,297,402,191
437,578,347,156,347,89,126,89,236,52,126,52,52,16,16,52,50,85,85
297,649,310,261,310,310,16,236,89,310,310,310,126,236,236,273,332,543,50
578,15,568,367,568,384,310,347,347,200,384,200,236,126,310,163,297,191,332
226,895,200,121,236,89,-20,126,89,16,126,52,-20,52,-20,16,156,191,15
473,85,531,402,457,384,236,347,200,347,531,384,236,384,347,310,473,402,261
402,367,420,261,384,89,200,200,236,16,200,52,16,52,-20,16,156,-19,226
191,719,200,332,236,200,-20,236,52,236,273,347,16,310,126,273,402,437,121
543,-125,531,508,531,384,420,420,347,310,457,384,163,384,347,273,473,226,437
191,789,163,226,236,89,163,163,163,16,52,126,-94,200,-20,52,261,156,191
332,156,384,367,384,347,310,347,200,200,457,420,200,457,384,310,578,437,332
402,121,384,226,457,200,420,273,347,-94,273,89,126,163,163,16,261,15,367
85,684,89,156,236,200,89,236,126,126,200,273,16,347,163,200,226,402,121
402,-231,384,332,641,420,384,457,310,273,420,310,200,457,310,273,226,226,332
