0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
-407,-301,-315,-266,-278,-425,-241,-204,-315,-94,-719,16,-167,-57,-167,-20,-336,-371,156
-160,-195,-131,-195,-20,-315,-57,-57,200,163,-241,126,200,236,273,236,85,-195,649
-160,-407,-20,-301,16,-425,200,-131,163,-131,-351,-57,-20,-57,-20,-20,-231,-371,226
-583,-547,-315,-371,-315,-351,-241,-241,16,-131,-499,52,-94,-20,-20,16,-90,-195,508
-125,-407,126,-125,126,-57,163,-57,384,16,-131,126,236,89,310,126,85,-160,684
-618,-759,-241,-371,-204,-204,-94,-167,-167,-167,-535,-131,-204,-94,-167,-57,-301,-231,261
-477,-583,-131,-301,-20,52,-131,16,-57,89,-204,16,126,163,236,200,121,50,789
-336,-653,89,-266,163,89,163,52,-94,16,-241,-167,-20,-20,16,52,-160,-125,332
-794,-759,-278,-371,-204,-20,-278,-57,-241,16,-425,-167,-241,16,-167,89,-125,15,261
-231,-407,163,-90,236,200,163,126,310,236,16,16,126,236,236,273,226,85,543
-512,-547,-94,-160,-20,-57,89,16,-94,16,-351,-94,-278,-94,-241,16,-125,-55,50
-371,-231,-57,85,16,163,16,126,52,236,-94,200,-20,126,126,236,297,261,473
-19,-90,236,226,310,273,494,236,310,236,52,163,52,126,126,126,121,85,121
-477,-231,-167,50,-57,16,89,89,16,126,-167,126,-204,89,-167,89,15,50,-55
473,437,494,402,420,420,200,163,457,200,236,236,384,273,420,236,437,261,261
191,156,236,261,126,236,89,89,52,16,-462,-20,-20,16,-94,16,85,121,-231
85,261,200,332,89,457,-57,236,89,200,-572,200,200,236,200,236,437,437,191
332,261,494,437,420,604,457,420,494,163,-425,236,310,163,310,163,226,332,50
-231,15,-57,191,-57,273,52,163,126,-20,-719,163,-57,16,16,52,15,191,50
226,367,236,367,236,310,200,200,310,200,-241,384,347,310,494,273,402,191,613
50,121,89,156,52,-20,163,-20,-167,-57,-535,163,-20,52,-20,-20,-55,-160,50
-266,15,-167,15,-167,-131,-204,-94,-131,-20,-499,310,52,126,126,126,121,-19,437
156,121,200,85,200,-94,200,-20,163,52,-278,310,273,89,347,126,50,-231,473
719,649,420,473,384,420,273,347,273,310,457,384,347,273,347,273,367,402,156
402,473,236,402,273,236,200,200,52,163,163,236,-20,89,-57,89,191,367,-90
