0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
226,156,310,121,347,200,420,384,384,273,420,89,457,236,457,347,85,191,508
930,649,752,578,457,384,163,-57,236,16,531,457,568,420,310,126,437,191,121
473,437,310,367,52,163,-131,-241,-57,-94,52,420,126,236,-167,-94,226,156,-266
754,825,568,789,384,310,52,-20,200,310,531,752,604,420,310,200,649,367,50
754,825,604,649,420,273,273,-57,163,89,273,531,384,310,52,52,191,156,-55
473,684,273,508,163,126,-167,-167,-57,52,236,604,384,494,52,126,261,156,-231
860,789,604,543,531,236,200,-20,200,89,457,604,568,494,273,52,297,156,156
367,508,200,261,89,52,16,-167,16,-131,16,347,163,163,-131,-167,-55,15,-125
543,649,347,473,236,126,89,52,200,89,494,568,531,457,347,163,367,191,156
684,543,457,332,310,163,347,89,236,-94,310,347,347,347,126,16,50,50,261
261,297,52,156,-20,52,-20,16,-57,16,126,420,200,347,-57,52,85,85,15
649,543,420,402,384,273,384,273,347,347,420,531,494,384,310,200,226,191,437
297,297,163,121,52,89,273,163,89,52,-20,236,163,126,-94,16,-160,-19,121
332,261,236,191,163,16,126,163,126,163,420,384,568,384,310,310,261,50,261
543,156,457,85,384,52,457,163,310,52,384,200,494,273,200,89,85,-55,402
121,15,89,15,16,-57,16,16,-57,52,89,236,163,200,-94,-57,121,85,15
543,437,494,402,457,200,236,200,163,200,531,457,568,384,310,163,473,297,332
226,297,310,191,236,163,163,52,16,-57,16,200,200,163,-131,-57,50,226,15
121,367,236,332,273,273,-57,52,52,163,236,494,384,384,52,89,402,473,15
578,508,568,437,641,494,347,200,236,126,457,420,384,347,16,-20,297,437,297
226,332,126,261,163,310,-94,89,-204,-20,89,310,16,200,-278,-20,85,367,-90
578,578,420,508,457,420,52,310,89,163,457,494,531,457,310,310,402,473,261
437,367,384,261,347,310,236,236,126,52,16,236,236,236,-57,126,15,261,156
226,367,200,261,200,236,-20,200,-94,163,200,494,236,310,16,236,332,367,50
754,578,641,473,531,384,347,273,126,126,604,457,347,310,126,126,367,332,332
332,367,236,261,126,200,16,52,-94,-94,163,347,52,163,-241,-57,121,226,-55
543,543,457,508,384,310,89,200,163,236,568,604,531,457,310,236,437,367,226
473,367,420,261,310,273,273,163,163,52,236,310,273,236,89,52,-55,156,156
85,226,-20,121,16,126,16,126,52,163,163,347,273,200,52,126,15,226,15
508,437,310,261,420,310,531,347,457,310,457,310,604,273,310,236,121,332,437
121,121,-20,-19,126,200,347,236,163,163,-20,52,273,126,-57,89,-160,297,121
226,297,163,261,310,420,273,384,236,420,310,310,568,420,457,347,332,543,332
402,297,347,261,457,494,568,384,310,163,89,163,273,236,236,89,50,437,367
15,191,-57,156,126,347,163,236,89,89,-57,200,89,200,-94,89,121,473,156
437,437,347,402,641,568,568,494,494,384,384,273,604,384,347,347,367,613,578
85,85,89,191,384,494,457,420,236,200,-131,16,200,236,52,126,15,508,297
121,191,89,437,457,568,273,494,310,420,200,273,457,420,347,310,508,684,402
437,297,384,508,678,604,604,494,494,347,236,163,420,163,273,163,332,508,543
-19,121,-57,297,200,347,236,347,163,347,-57,89,200,52,200,200,261,402,156
402,402,347,543,494,420,494,531,420,457,420,310,678,310,715,420,578,473,473
191,226,200,297,236,236,457,347,273,126,52,16,273,89,52,89,156,191,226
121,297,52,367,126,126,236,310,200,384,310,236,420,200,200,273,473,261,226
508,437,310,332,384,236,641,420,457,384,384,126,494,163,457,200,332,191,473
15,156,-167,50,-94,52,273,236,163,310,-20,16,200,89,163,163,85,121,50
367,402,163,367,236,273,347,420,347,457,568,310,641,420,531,420,508,332,367
297,226,163,226,163,236,457,347,200,236,200,16,236,126,-20,126,156,156,261
50,121,-57,261,-20,163,163,384,200,384,236,126,347,163,163,273,402,261,191
437,297,273,332,347,310,568,568,457,347,420,126,604,236,494,310,367,261,508
-19,50,-94,50,16,163,273,384,-20,126,-20,52,200,163,16,163,85,191,156
261,261,126,297,310,347,273,531,163,457,420,347,531,457,347,384,508,402,473
332,191,163,191,347,384,494,457,273,236,126,89,236,200,16,126,156,261,402
-19,156,-167,156,52,273,89,347,52,310,52,126,236,200,89,236,332,367,156
473,402,310,437,531,494,420,494,310,420,420,273,531,347,457,310,508,508,473
85,121,52,226,200,420,163,273,-20,52,-131,163,16,126,-94,52,226,402,85
226,261,200,437,384,457,126,273,16,200,273,420,384,310,310,273,649,508,261
473,367,420,332,494,457,494,236,126,16,236,236,310,126,273,52,297,332,261
121,261,89,226,89,236,16,52,-94,52,89,200,163,126,126,52,332,332,-125
613,473,568,508,457,420,236,236,163,273,494,347,457,384,494,236,578,437,226
297,226,347,226,163,273,126,89,-94,-57,-94,89,-20,89,-20,-57,156,191,-19
261,261,347,226,163,200,-20,126,-20,126,163,273,273,200,347,126,473,261,121
508,261,568,121,347,236,384,200,236,89,236,89,347,52,420,16,156,121,261
15,15,89,-125,-94,52,16,52,-57,52,-94,16,52,52,126,16,15,156,-55
402,226,347,156,310,236,236,273,273,273,347,236,457,273,531,236,297,297,332
156,15,89,-55,126,126,310,126,126,-94,-57,-57,89,-57,126,-57,-125,121,121
15,85,-57,50,89,89,16,89,16,163,163,126,347,52,384,163,191,297,50
367,261,347,191,457,236,420,200,310,236,273,89,457,89,494,200,156,297,332
-90,15,16,-19,89,89,126,16,52,-20,-131,89,52,52,16,16,50,226,15
226,191,310,261,420,236,310,163,310,200,384,347,457,273,494,200,402,297,332
121,85,200,15,273,163,420,126,163,-57,16,52,200,-57,163,-20,-55,85,191
-125,50,-57,15,16,52,-20,52,-94,52,52,126,236,16,236,163,156,191,15
367,261,457,226,457,236,384,236,236,126,347,163,384,163,384,163,297,226,402
15,50,163,50,52,89,126,16,-20,-57,-131,16,-57,-20,-57,-20,50,121,15
191,261,310,332,236,200,126,163,163,200,347,200,384,89,457,236,402,261,226
226,156,310,121,236,126,347,126,236,-20,89,-57,236,-131,236,16,-19,50,226
-160,-90,-57,-55,-57,-57,52,52,16,52,-57,-20,126,16,126,126,156,85,85
332,156,420,121,384,163,457,236,347,200,347,89,384,200,384,273,367,191,473
-19,-19,126,-19,52,89,273,89,89,-57,-131,-131,-20,-94,-94,16,15,121,121
50,191,163,261,200,236,163,236,236,200,236,126,420,89,384,236,402,402,261
261,191,384,261,384,347,494,310,347,126,163,16,347,16,273,126,156,297,402
-125,15,16,121,52,163,126,200,16,126,16,89,126,52,52,200,226,297,156
402,261,420,367,457,310,457,347,384,273,457,236,457,200,457,273,473,332,508
121,50,126,85,126,126,310,163,126,-20,-94,-57,16,-131,-20,-20,50,156,156
85,226,89,297,126,126,52,200,52,200,163,236,236,126,236,236,402,332,121
