0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
-195.0,156.0,-388.0,-90.0,-388.0,-94.0,-315.0,-20.0,-131.0,-131.0,16.0,-20.0,-94.0,273.0,16.0,16.0,191.0,825.0,261.0
-266.0,-195.0,-94.0,15.0,126.0,200.0,-278.0,-204.0,-315.0,420.0,-57.0,16.0,-57.0,-20.0,-94.0,-20.0,15.0,50.0,-231.0
754.0,613.0,715.0,508.0,236.0,347.0,236.0,236.0,347.0,-535.0,862.0,236.0,678.0,310.0,384.0,273.0,578.0,367.0,191.0
156.0,-19.0,273.0,85.0,347.0,273.0,126.0,-131.0,-131.0,752.0,-131.0,-20.0,-94.0,-94.0,126.0,16.0,-55.0,-19.0,-55.0
50.0,402.0,89.0,121.0,-131.0,16.0,-204.0,52.0,-20.0,-351.0,347.0,89.0,200.0,16.0,16.0,-20.0,261.0,85.0,15.0
754.0,613.0,678.0,402.0,347.0,310.0,494.0,200.0,531.0,163.0,457.0,236.0,347.0,89.0,310.0,89.0,332.0,156.0,226.0
-160.0,-90.0,-204.0,-125.0,-57.0,-20.0,-241.0,-315.0,-204.0,604.0,-278.0,-57.0,-278.0,-351.0,-131.0,-315.0,-160.0,-195.0,-266.0
613.0,684.0,384.0,367.0,-94.0,89.0,163.0,200.0,457.0,-572.0,641.0,236.0,494.0,126.0,310.0,52.0,437.0,156.0,191.0
156.0,85.0,52.0,85.0,89.0,163.0,236.0,-94.0,163.0,752.0,-241.0,16.0,-167.0,-204.0,200.0,-94.0,-160.0,-160.0,15.0
-195.0,156.0,-388.0,-90.0,-388.0,-94.0,-315.0,-20.0,-131.0,-131.0,16.0,-20.0,-94.0,-94.0,16.0,-57.0,-19.0,-90.0,-19.0
649.0,508.0,347.0,297.0,126.0,273.0,457.0,347.0,384.0,16.0,347.0,236.0,310.0,200.0,420.0,310.0,191.0,156.0,367.0
-407.0,-371.0,-499.0,-301.0,-57.0,126.0,-131.0,-131.0,-241.0,788.0,-609.0,-131.0,-425.0,-131.0,-94.0,-20.0,-407.0,-125.0,-55.0
191.0,261.0,-57.0,121.0,-131.0,200.0,163.0,420.0,457.0,-462.0,347.0,126.0,347.0,347.0,236.0,310.0,226.0,261.0,332.0
85.0,-160.0,89.0,15.0,310.0,457.0,457.0,200.0,310.0,715.0,-241.0,16.0,-57.0,163.0,200.0,236.0,-125.0,121.0,191.0
-477.0,-160.0,-388.0,-125.0,-167.0,200.0,-315.0,16.0,-204.0,52.0,-131.0,-57.0,-94.0,126.0,-94.0,89.0,-55.0,121.0,-90.0
-336.0,-407.0,-388.0,-231.0,89.0,16.0,200.0,-20.0,-57.0,825.0,-499.0,-20.0,-204.0,-57.0,-20.0,-20.0,-336.0,-125.0,121.0
15.0,367.0,-20.0,156.0,-94.0,126.0,236.0,347.0,347.0,-535.0,457.0,273.0,494.0,420.0,273.0,273.0,332.0,261.0,332.0
156.0,156.0,347.0,297.0,457.0,494.0,641.0,163.0,347.0,457.0,89.0,236.0,273.0,347.0,347.0,310.0,156.0,226.0,226.0
-442.0,-195.0,-315.0,50.0,16.0,236.0,-204.0,-167.0,-167.0,163.0,-94.0,52.0,-20.0,126.0,-131.0,52.0,15.0,156.0,-160.0
719.0,543.0,604.0,613.0,310.0,494.0,457.0,310.0,494.0,-425.0,715.0,347.0,678.0,494.0,347.0,420.0,578.0,473.0,297.0
-19.0,-266.0,52.0,85.0,384.0,420.0,89.0,-167.0,-131.0,788.0,-241.0,52.0,-94.0,89.0,52.0,126.0,-90.0,50.0,-55.0
85.0,191.0,163.0,261.0,16.0,273.0,-57.0,200.0,200.0,-388.0,568.0,236.0,457.0,384.0,163.0,310.0,402.0,297.0,156.0
543.0,191.0,678.0,437.0,568.0,531.0,568.0,236.0,457.0,384.0,457.0,273.0,420.0,347.0,384.0,384.0,332.0,-0.0,-0.0
226.0,15.0,236.0,85.0,310.0,200.0,236.0,89.0,200.0,604.0,-94.0,200.0,-20.0,89.0,163.0,163.0,15.0,15.0,85.0
-90.0,50.0,-57.0,-19.0,-20.0,-20.0,-131.0,16.0,-20.0,52.0,16.0,200.0,16.0,126.0,16.0,52.0,85.0,15.0,-19.0
